area_code,year,owned_dwellings,all_occupied_dwellings,homeownership_rate
004045,2019,351.945880710829,575.0,61.20797925405721
004046,2019,709.443200142497,873.0,81.26497137943836
004047,2019,74.0,87.0,85.0574712643678
004049,2019,445.208068804982,558.0,79.78639225895735
004050,2019,137.009065000425,150.0,91.33937666695002
004051,2019,263.342025557504,372.0,70.79086708535053
004052,2019,125.071030217839,137.0,91.2927227867438
004053,2019,34.3845720613956,45.0,76.41016013643467
004054,2019,44.720992234455,55.0,81.31089497173636
004055,2019,255.720897608618,282.0,90.68116936475815
004056,2019,282.035291320341,348.0,81.04462394262673
004057,2019,179.226124197573,217.0,82.59268396201522
004058,2019,216.048244514899,278.0,77.7151958686687
