area_code,frequency,year,migrations
IT,A,2002,62740
IT,A,2003,64934
IT,A,2004,88821
IT,A,2005,101898
IT,A,2006,109809
IT,A,2007,108085
IT,A,2008,107580
IT,A,2009,103740
IT,A,2010,106027
IT,A,2011,111000
IT,A,2012,129084
IT,A,2013,114733
IT,A,2014,109898
IT,A,2015,92064
IT,A,2016,108427
IT,A,2017,112615
IT,A,2018,124072
IT,A,2019,151135
IT,A,2020,122281
IT,A,2021,136406
IT,A,2022,127032
IT,A,2023,132567
IT,A,2024,133007
IT,A,2025,157948
IT,A,2002,24766
IT,A,2003,24490
IT,A,2004,34855
IT,A,2005,40430
IT,A,2006,45795
IT,A,2007,44904
IT,A,2008,43703
IT,A,2009,39935
IT,A,2010,41985
IT,A,2011,43870
IT,A,2012,51132
IT,A,2013,45834
IT,A,2014,42842
IT,A,2015,34716
IT,A,2016,40854
IT,A,2017,42565
IT,A,2018,45908
IT,A,2019,55534
IT,A,2020,45077
IT,A,2021,51452
IT,A,2022,48956
IT,A,2023,51924
IT,A,2024,51380
IT,A,2025,60088
IT,A,2002,5173
IT,A,2003,4732
IT,A,2004,7045
IT,A,2005,7827
IT,A,2006,8219
IT,A,2007,8851
IT,A,2008,9485
IT,A,2009,9453
IT,A,2010,9525
IT,A,2011,10235
IT,A,2012,12032
IT,A,2013,10368
IT,A,2014,9854
IT,A,2015,7988
IT,A,2016,9487
IT,A,2017,9923
IT,A,2018,10239
IT,A,2019,12583
IT,A,2020,10395
IT,A,2021,11214
IT,A,2022,11305
IT,A,2023,12325
IT,A,2024,12781
IT,A,2025,14536
IT,A,2002,160
IT,A,2003,163
IT,A,2004,232
IT,A,2005,309
IT,A,2006,282
IT,A,2007,355
IT,A,2008,322
IT,A,2009,347
IT,A,2010,357
IT,A,2011,339
IT,A,2012,423
IT,A,2013,329
IT,A,2014,327
IT,A,2015,255
IT,A,2016,313
IT,A,2017,325
IT,A,2018,340
IT,A,2019,356
IT,A,2020,286
IT,A,2021,314
IT,A,2022,345
IT,A,2023,319
IT,A,2024,353
IT,A,2025,365
IT,A,2002,1189
IT,A,2003,1157
IT,A,2004,1629
IT,A,2005,1914
IT,A,2006,2011
IT,A,2007,1964
IT,A,2008,2531
IT,A,2009,2550
IT,A,2010,2979
IT,A,2011,2939
IT,A,2012,3377
IT,A,2013,3015
IT,A,2014,2746
IT,A,2015,2293
IT,A,2016,2572
IT,A,2017,2801
IT,A,2018,3092
IT,A,2019,3781
IT,A,2020,2986
IT,A,2021,3698
IT,A,2022,3382
IT,A,2023,3390
IT,A,2024,3390
IT,A,2025,4080
IT,A,2002,18244
IT,A,2003,18438
IT,A,2004,25949
IT,A,2005,30380
IT,A,2006,35283
IT,A,2007,33734
IT,A,2008,31365
IT,A,2009,27585
IT,A,2010,29124
IT,A,2011,30357
IT,A,2012,35300
IT,A,2013,32122
IT,A,2014,29915
IT,A,2015,24180
IT,A,2016,28482
IT,A,2017,29516
IT,A,2018,32237
IT,A,2019,38814
IT,A,2020,31410
IT,A,2021,36226
IT,A,2022,33924
IT,A,2023,35890
IT,A,2024,34856
IT,A,2025,41107
IT,A,2002,47354
IT,A,2003,48851
IT,A,2004,66876
IT,A,2005,77594
IT,A,2006,83974
IT,A,2007,82870
IT,A,2008,79617
IT,A,2009,71822
IT,A,2010,74224
IT,A,2011,78011
IT,A,2012,87646
IT,A,2013,77896
IT,A,2014,73528
IT,A,2015,59697
IT,A,2016,70244
IT,A,2017,73492
IT,A,2018,79904
IT,A,2019,95053
IT,A,2020,78276
IT,A,2021,87701
IT,A,2022,83112
IT,A,2023,86170
IT,A,2024,85945
IT,A,2025,100197
IT,A,2002,22588
IT,A,2003,24361
IT,A,2004,32021
IT,A,2005,37164
IT,A,2006,38179
IT,A,2007,37966
IT,A,2008,35914
IT,A,2009,31887
IT,A,2010,32239
IT,A,2011,34141
IT,A,2012,36514
IT,A,2013,32062
IT,A,2014,30686
IT,A,2015,24981
IT,A,2016,29390
IT,A,2017,30927
IT,A,2018,33996
IT,A,2019,39519
IT,A,2020,33199
IT,A,2021,36249
IT,A,2022,34156
IT,A,2023,34246
IT,A,2024,34565
IT,A,2025,40109
IT,A,2002,601
IT,A,2003,770
IT,A,2004,818
IT,A,2005,1026
IT,A,2006,1173
IT,A,2007,1091
IT,A,2008,1072
IT,A,2009,1034
IT,A,2010,1064
IT,A,2011,1187
IT,A,2012,1303
IT,A,2013,1228
IT,A,2014,1174
IT,A,2015,1155
IT,A,2016,1340
IT,A,2017,1737
IT,A,2018,1779
IT,A,2019,1931
IT,A,2020,1549
IT,A,2021,1836
IT,A,2022,1781
IT,A,2023,1739
IT,A,2024,1671
IT,A,2025,1755
IT,A,2002,1003
IT,A,2003,1155
IT,A,2004,1235
IT,A,2005,1486
IT,A,2006,1608
IT,A,2007,1549
IT,A,2008,1601
IT,A,2009,1581
IT,A,2010,1625
IT,A,2011,1550
IT,A,2012,1751
IT,A,2013,1677
IT,A,2014,1518
IT,A,2015,1223
IT,A,2016,1408
IT,A,2017,1562
IT,A,2018,1877
IT,A,2019,1768
IT,A,2020,1509
IT,A,2021,1546
IT,A,2022,1483
IT,A,2023,1501
IT,A,2024,1471
IT,A,2025,1591
IT,A,2002,10735
IT,A,2003,11906
IT,A,2004,15703
IT,A,2005,17687
IT,A,2006,18496
IT,A,2007,18062
IT,A,2008,16136
IT,A,2009,14481
IT,A,2010,14432
IT,A,2011,15385
IT,A,2012,15895
IT,A,2013,13380
IT,A,2014,13278
IT,A,2015,10647
IT,A,2016,12499
IT,A,2017,12962
IT,A,2018,14352
IT,A,2019,16569
IT,A,2020,13932
IT,A,2021,15156
IT,A,2022,14006
IT,A,2023,13918
IT,A,2024,14040
IT,A,2025,16297
IT,A,2002,2122
IT,A,2003,2258
IT,A,2004,2864
IT,A,2005,3374
IT,A,2006,2970
IT,A,2007,3590
IT,A,2008,3258
IT,A,2009,2722
IT,A,2010,2949
IT,A,2011,2816
IT,A,2012,3103
IT,A,2013,2795
IT,A,2014,2774
IT,A,2015,2132
IT,A,2016,2486
IT,A,2017,2625
IT,A,2018,3068
IT,A,2019,3397
IT,A,2020,2684
IT,A,2021,3139
IT,A,2022,3073
IT,A,2023,3001
IT,A,2024,3083
IT,A,2025,3693
IT,A,2002,8127
IT,A,2003,8272
IT,A,2004,11401
IT,A,2005,13591
IT,A,2006,13932
IT,A,2007,13674
IT,A,2008,13847
IT,A,2009,12069
IT,A,2010,12169
IT,A,2011,13203
IT,A,2012,14462
IT,A,2013,12982
IT,A,2014,11942
IT,A,2015,9824
IT,A,2016,11657
IT,A,2017,12041
IT,A,2018,12920
IT,A,2019,15854
IT,A,2020,13525
IT,A,2021,14572
IT,A,2022,13813
IT,A,2023,14087
IT,A,2024,14300
IT,A,2025,16773
IT,A,2002,1604
IT,A,2003,1925
IT,A,2004,2053
IT,A,2005,2512
IT,A,2006,2781
IT,A,2007,2640
IT,A,2008,2673
IT,A,2009,2615
IT,A,2010,2689
IT,A,2011,2737
IT,A,2012,3054
IT,A,2013,2905
IT,A,2014,2692
IT,A,2015,2378
IT,A,2016,2748
IT,A,2017,3299
IT,A,2018,3656
IT,A,2019,3699
IT,A,2020,3058
IT,A,2021,3382
IT,A,2022,3264
IT,A,2023,3240
IT,A,2024,3142
IT,A,2025,3346
IT,A,2002,11118
IT,A,2003,11507
IT,A,2004,15466
IT,A,2005,17234
IT,A,2006,18317
IT,A,2007,17824
IT,A,2008,19922
IT,A,2009,21100
IT,A,2010,21160
IT,A,2011,22092
IT,A,2012,26993
IT,A,2013,23248
IT,A,2014,22006
IT,A,2015,19655
IT,A,2016,22425
IT,A,2017,22814
IT,A,2018,25066
IT,A,2019,30820
IT,A,2020,24666
IT,A,2021,27227
IT,A,2022,24851
IT,A,2023,25885
IT,A,2024,25126
IT,A,2025,29666
IT,A,2002,5018
IT,A,2003,5319
IT,A,2004,6891
IT,A,2005,7926
IT,A,2006,8168
IT,A,2007,7772
IT,A,2008,7885
IT,A,2009,8548
IT,A,2010,8579
IT,A,2011,8993
IT,A,2012,10567
IT,A,2013,9322
IT,A,2014,8843
IT,A,2015,7470
IT,A,2016,8751
IT,A,2017,8910
IT,A,2018,9667
IT,A,2019,12350
IT,A,2020,9992
IT,A,2021,11133
IT,A,2022,9925
IT,A,2023,10312
IT,A,2024,9776
IT,A,2025,12006
IT,A,2002,1056
IT,A,2003,1041
IT,A,2004,1451
IT,A,2005,1742
IT,A,2006,1706
IT,A,2007,1847
IT,A,2008,1714
IT,A,2009,1786
IT,A,2010,1803
IT,A,2011,1881
IT,A,2012,1964
IT,A,2013,1632
IT,A,2014,1469
IT,A,2015,1376
IT,A,2016,1465
IT,A,2017,1426
IT,A,2018,1634
IT,A,2019,2175
IT,A,2020,1704
IT,A,2021,1888
IT,A,2022,1743
IT,A,2023,1663
IT,A,2024,1655
IT,A,2025,2055
IT,A,2002,2832
IT,A,2003,2880
IT,A,2004,3754
IT,A,2005,4211
IT,A,2006,3988
IT,A,2007,3998
IT,A,2008,4154
IT,A,2009,3779
IT,A,2010,3674
IT,A,2011,3854
IT,A,2012,4168
IT,A,2013,3422
IT,A,2014,3283
IT,A,2015,2682
IT,A,2016,3068
IT,A,2017,3285
IT,A,2018,3544
IT,A,2019,4085
IT,A,2020,3316
IT,A,2021,3678
IT,A,2022,3665
IT,A,2023,4178
IT,A,2024,4496
IT,A,2025,5180
IT,A,2002,2212
IT,A,2003,2267
IT,A,2004,3370
IT,A,2005,3355
IT,A,2006,4455
IT,A,2007,4207
IT,A,2008,6169
IT,A,2009,6987
IT,A,2010,7104
IT,A,2011,7364
IT,A,2012,10294
IT,A,2013,8872
IT,A,2014,8411
IT,A,2015,8127
IT,A,2016,9141
IT,A,2017,9193
IT,A,2018,10221
IT,A,2019,12210
IT,A,2020,9654
IT,A,2021,10528
IT,A,2022,9518
IT,A,2023,9732
IT,A,2024,9199
IT,A,2025,10425
IT,A,2002,3161
IT,A,2003,3273
IT,A,2004,4727
IT,A,2005,5097
IT,A,2006,5690
IT,A,2007,5564
IT,A,2008,5801
IT,A,2009,7334
IT,A,2010,7397
IT,A,2011,7815
IT,A,2012,10511
IT,A,2013,10029
IT,A,2014,10694
IT,A,2015,9427
IT,A,2016,11660
IT,A,2017,11885
IT,A,2018,14173
IT,A,2019,19122
IT,A,2020,14002
IT,A,2021,16247
IT,A,2022,14324
IT,A,2023,15305
IT,A,2024,16309
IT,A,2025,21211
IT,A,2002,887
IT,A,2003,899
IT,A,2004,1237
IT,A,2005,1507
IT,A,2006,1554
IT,A,2007,1617
IT,A,2008,1805
IT,A,2009,1761
IT,A,2010,1746
IT,A,2011,1963
IT,A,2012,2357
IT,A,2013,2052
IT,A,2014,1913
IT,A,2015,1540
IT,A,2016,1941
IT,A,2017,1730
IT,A,2018,2037
IT,A,2019,2347
IT,A,2020,1828
IT,A,2021,2138
IT,A,2022,1939
IT,A,2023,2189
IT,A,2024,2431
IT,A,2025,2985
IT,A,2002,81
IT,A,2003,88
IT,A,2004,140
IT,A,2005,108
IT,A,2006,138
IT,A,2007,162
IT,A,2008,154
IT,A,2009,190
IT,A,2010,182
IT,A,2011,199
IT,A,2012,219
IT,A,2013,222
IT,A,2014,246
IT,A,2015,184
IT,A,2016,339
IT,A,2017,386
IT,A,2018,736
IT,A,2019,705
IT,A,2020,446
IT,A,2021,474
IT,A,2022,501
IT,A,2023,496
IT,A,2024,637
IT,A,2025,870
IT,A,2002,998
IT,A,2003,1095
IT,A,2004,1537
IT,A,2005,1831
IT,A,2006,2273
IT,A,2007,2067
IT,A,2008,2056
IT,A,2009,2731
IT,A,2010,2658
IT,A,2011,2742
IT,A,2012,4019
IT,A,2013,4219
IT,A,2014,4950
IT,A,2015,4321
IT,A,2016,5053
IT,A,2017,5108
IT,A,2018,6045
IT,A,2019,7384
IT,A,2020,5544
IT,A,2021,6510
IT,A,2022,5668
IT,A,2023,5996
IT,A,2024,6248
IT,A,2025,8511
IT,A,2002,603
IT,A,2003,611
IT,A,2004,1007
IT,A,2005,847
IT,A,2006,932
IT,A,2007,924
IT,A,2008,961
IT,A,2009,1512
IT,A,2010,1552
IT,A,2011,1650
IT,A,2012,2258
IT,A,2013,1898
IT,A,2014,1929
IT,A,2015,1789
IT,A,2016,2195
IT,A,2017,2538
IT,A,2018,2946
IT,A,2019,4115
IT,A,2020,3711
IT,A,2021,4032
IT,A,2022,3441
IT,A,2023,3765
IT,A,2024,4027
IT,A,2025,5162
IT,A,2002,127
IT,A,2003,86
IT,A,2004,190
IT,A,2005,158
IT,A,2006,125
IT,A,2007,138
IT,A,2008,137
IT,A,2009,202
IT,A,2010,211
IT,A,2011,220
IT,A,2012,272
IT,A,2013,330
IT,A,2014,274
IT,A,2015,224
IT,A,2016,423
IT,A,2017,487
IT,A,2018,659
IT,A,2019,612
IT,A,2020,623
IT,A,2021,652
IT,A,2022,739
IT,A,2023,806
IT,A,2024,923
IT,A,2025,1021
IT,A,2002,465
IT,A,2003,494
IT,A,2004,616
IT,A,2005,646
IT,A,2006,668
IT,A,2007,656
IT,A,2008,688
IT,A,2009,938
IT,A,2010,1048
IT,A,2011,1041
IT,A,2012,1386
IT,A,2013,1308
IT,A,2014,1382
IT,A,2015,1369
IT,A,2016,1709
IT,A,2017,1636
IT,A,2018,1750
IT,A,2019,3959
IT,A,2020,1850
IT,A,2021,2441
IT,A,2022,2036
IT,A,2023,2053
IT,A,2024,2043
IT,A,2025,2662
IT,A,2002,4268
IT,A,2003,4576
IT,A,2004,6479
IT,A,2005,7070
IT,A,2006,7518
IT,A,2007,7391
IT,A,2008,8041
IT,A,2009,10818
IT,A,2010,10643
IT,A,2011,10897
IT,A,2012,14445
IT,A,2013,13589
IT,A,2014,14364
IT,A,2015,12712
IT,A,2016,15758
IT,A,2017,16309
IT,A,2018,19102
IT,A,2019,25262
IT,A,2020,19339
IT,A,2021,21478
IT,A,2022,19069
IT,A,2023,20512
IT,A,2024,21936
IT,A,2025,28085
IT,A,2002,1107
IT,A,2003,1303
IT,A,2004,1752
IT,A,2005,1973
IT,A,2006,1828
IT,A,2007,1827
IT,A,2008,2240
IT,A,2009,3484
IT,A,2010,3246
IT,A,2011,3082
IT,A,2012,3934
IT,A,2013,3560
IT,A,2014,3670
IT,A,2015,3285
IT,A,2016,4098
IT,A,2017,4424
IT,A,2018,4929
IT,A,2019,6140
IT,A,2020,5337
IT,A,2021,5231
IT,A,2022,4745
IT,A,2023,5207
IT,A,2024,5627
IT,A,2025,6874
IT,A,2002,806
IT,A,2003,931
IT,A,2004,1304
IT,A,2005,1445
IT,A,2006,1251
IT,A,2007,1308
IT,A,2008,1614
IT,A,2009,2641
IT,A,2010,2323
IT,A,2011,2155
IT,A,2012,2696
IT,A,2013,2581
IT,A,2014,2738
IT,A,2015,2465
IT,A,2016,3038
IT,A,2017,3375
IT,A,2018,3555
IT,A,2019,4598
IT,A,2020,4172
IT,A,2021,4037
IT,A,2022,3648
IT,A,2023,3931
IT,A,2024,4298
IT,A,2025,5150
IT,A,2002,301
IT,A,2003,372
IT,A,2004,448
IT,A,2005,528
IT,A,2006,577
IT,A,2007,519
IT,A,2008,626
IT,A,2009,843
IT,A,2010,923
IT,A,2011,927
IT,A,2012,1238
IT,A,2013,979
IT,A,2014,932
IT,A,2015,820
IT,A,2016,1060
IT,A,2017,1049
IT,A,2018,1374
IT,A,2019,1542
IT,A,2020,1165
IT,A,2021,1194
IT,A,2022,1097
IT,A,2023,1276
IT,A,2024,1329
IT,A,2025,1724
IT,A,2002,45871
IT,A,2003,49675
IT,A,2004,72710
IT,A,2005,83370
IT,A,2006,94050
IT,A,2007,95818
IT,A,2008,105274
IT,A,2009,111437
IT,A,2010,119434
IT,A,2011,127354
IT,A,2012,150303
IT,A,2013,134411
IT,A,2014,129521
IT,A,2015,110393
IT,A,2016,121162
IT,A,2017,120588
IT,A,2018,120779
IT,A,2019,133082
IT,A,2020,113020
IT,A,2021,119761
IT,A,2022,116957
IT,A,2023,118970
IT,A,2024,114267
IT,A,2025,125885
IT,A,2002,18386
IT,A,2003,18331
IT,A,2004,29270
IT,A,2005,32312
IT,A,2006,38527
IT,A,2007,38398
IT,A,2008,40275
IT,A,2009,40232
IT,A,2010,44384
IT,A,2011,47912
IT,A,2012,56885
IT,A,2013,51223
IT,A,2014,48944
IT,A,2015,41194
IT,A,2016,44690
IT,A,2017,45406
IT,A,2018,45201
IT,A,2019,50572
IT,A,2020,42816
IT,A,2021,46249
IT,A,2022,45377
IT,A,2023,47229
IT,A,2024,45497
IT,A,2025,50347
IT,A,2002,4230
IT,A,2003,4296
IT,A,2004,6721
IT,A,2005,7391
IT,A,2006,7991
IT,A,2007,8797
IT,A,2008,10014
IT,A,2009,10763
IT,A,2010,11684
IT,A,2011,12198
IT,A,2012,14844
IT,A,2013,12703
IT,A,2014,12177
IT,A,2015,10509
IT,A,2016,10921
IT,A,2017,11178
IT,A,2018,10477
IT,A,2019,11691
IT,A,2020,9735
IT,A,2021,10181
IT,A,2022,10350
IT,A,2023,11025
IT,A,2024,10664
IT,A,2025,11566
IT,A,2002,141
IT,A,2003,155
IT,A,2004,208
IT,A,2005,270
IT,A,2006,276
IT,A,2007,352
IT,A,2008,370
IT,A,2009,462
IT,A,2010,426
IT,A,2011,436
IT,A,2012,586
IT,A,2013,511
IT,A,2014,480
IT,A,2015,405
IT,A,2016,414
IT,A,2017,414
IT,A,2018,415
IT,A,2019,399
IT,A,2020,345
IT,A,2021,346
IT,A,2022,372
IT,A,2023,332
IT,A,2024,391
IT,A,2025,387
IT,A,2002,1152
IT,A,2003,1097
IT,A,2004,1709
IT,A,2005,2118
IT,A,2006,2397
IT,A,2007,2446
IT,A,2008,3002
IT,A,2009,3072
IT,A,2010,3625
IT,A,2011,3730
IT,A,2012,4285
IT,A,2013,3866
IT,A,2014,3675
IT,A,2015,3062
IT,A,2016,3233
IT,A,2017,3256
IT,A,2018,3415
IT,A,2019,3447
IT,A,2020,2855
IT,A,2021,3253
IT,A,2022,2996
IT,A,2023,3039
IT,A,2024,2981
IT,A,2025,3272
IT,A,2002,12863
IT,A,2003,12783
IT,A,2004,20632
IT,A,2005,22533
IT,A,2006,27863
IT,A,2007,26803
IT,A,2008,26889
IT,A,2009,25935
IT,A,2010,28649
IT,A,2011,31548
IT,A,2012,37170
IT,A,2013,34143
IT,A,2014,32612
IT,A,2015,27218
IT,A,2016,30122
IT,A,2017,30558
IT,A,2018,30894
IT,A,2019,35035
IT,A,2020,29881
IT,A,2021,32469
IT,A,2022,31659
IT,A,2023,32833
IT,A,2024,31461
IT,A,2025,35122
IT,A,2002,33005
IT,A,2003,35287
IT,A,2004,53296
IT,A,2005,60210
IT,A,2006,68465
IT,A,2007,69990
IT,A,2008,73478
IT,A,2009,73751
IT,A,2010,80194
IT,A,2011,86472
IT,A,2012,98516
IT,A,2013,88906
IT,A,2014,85390
IT,A,2015,72416
IT,A,2016,79066
IT,A,2017,80346
IT,A,2018,80731
IT,A,2019,89229
IT,A,2020,75933
IT,A,2021,80836
IT,A,2022,79246
IT,A,2023,80006
IT,A,2024,76967
IT,A,2025,84460
IT,A,2002,14619
IT,A,2003,16956
IT,A,2004,24026
IT,A,2005,27898
IT,A,2006,29938
IT,A,2007,31592
IT,A,2008,33203
IT,A,2009,33519
IT,A,2010,35810
IT,A,2011,38560
IT,A,2012,41631
IT,A,2013,37683
IT,A,2014,36446
IT,A,2015,31222
IT,A,2016,34376
IT,A,2017,34940
IT,A,2018,35530
IT,A,2019,38657
IT,A,2020,33117
IT,A,2021,34587
IT,A,2022,33869
IT,A,2023,32777
IT,A,2024,31470
IT,A,2025,34113
IT,A,2002,372
IT,A,2003,522
IT,A,2004,570
IT,A,2005,841
IT,A,2006,946
IT,A,2007,951
IT,A,2008,1058
IT,A,2009,1170
IT,A,2010,1237
IT,A,2011,1362
IT,A,2012,1514
IT,A,2013,1401
IT,A,2014,1355
IT,A,2015,1263
IT,A,2016,1460
IT,A,2017,1557
IT,A,2018,1572
IT,A,2019,1634
IT,A,2020,1501
IT,A,2021,1611
IT,A,2022,1590
IT,A,2023,1591
IT,A,2024,1452
IT,A,2025,1608
IT,A,2002,694
IT,A,2003,824
IT,A,2004,1135
IT,A,2005,1216
IT,A,2006,1470
IT,A,2007,1460
IT,A,2008,1613
IT,A,2009,1725
IT,A,2010,1826
IT,A,2011,1840
IT,A,2012,2001
IT,A,2013,1860
IT,A,2014,1809
IT,A,2015,1502
IT,A,2016,1695
IT,A,2017,1614
IT,A,2018,1743
IT,A,2019,1796
IT,A,2020,1467
IT,A,2021,1434
IT,A,2022,1458
IT,A,2023,1475
IT,A,2024,1421
IT,A,2025,1467
IT,A,2002,6732
IT,A,2003,8101
IT,A,2004,11272
IT,A,2005,12690
IT,A,2006,13969
IT,A,2007,14432
IT,A,2008,14356
IT,A,2009,14736
IT,A,2010,15504
IT,A,2011,16854
IT,A,2012,17902
IT,A,2013,15871
IT,A,2014,15593
IT,A,2015,13234
IT,A,2016,14561
IT,A,2017,14851
IT,A,2018,15295
IT,A,2019,16457
IT,A,2020,14065
IT,A,2021,14801
IT,A,2022,14282
IT,A,2023,13446
IT,A,2024,12869
IT,A,2025,13874
IT,A,2002,1372
IT,A,2003,1575
IT,A,2004,2047
IT,A,2005,2415
IT,A,2006,2538
IT,A,2007,3108
IT,A,2008,3182
IT,A,2009,2985
IT,A,2010,3296
IT,A,2011,3384
IT,A,2012,3656
IT,A,2013,3325
IT,A,2014,3285
IT,A,2015,2887
IT,A,2016,3184
IT,A,2017,3318
IT,A,2018,3441
IT,A,2019,3561
IT,A,2020,3005
IT,A,2021,3174
IT,A,2022,3125
IT,A,2023,3020
IT,A,2024,3121
IT,A,2025,3294
IT,A,2002,5449
IT,A,2003,5934
IT,A,2004,9002
IT,A,2005,10736
IT,A,2006,11015
IT,A,2007,11641
IT,A,2008,12994
IT,A,2009,12903
IT,A,2010,13947
IT,A,2011,15120
IT,A,2012,16558
IT,A,2013,15226
IT,A,2014,14404
IT,A,2015,12336
IT,A,2016,13476
IT,A,2017,13600
IT,A,2018,13479
IT,A,2019,15209
IT,A,2020,13079
IT,A,2021,13567
IT,A,2022,13414
IT,A,2023,13245
IT,A,2024,12607
IT,A,2025,13870
IT,A,2002,1066
IT,A,2003,1346
IT,A,2004,1705
IT,A,2005,2057
IT,A,2006,2416
IT,A,2007,2411
IT,A,2008,2671
IT,A,2009,2895
IT,A,2010,3063
IT,A,2011,3202
IT,A,2012,3515
IT,A,2013,3261
IT,A,2014,3164
IT,A,2015,2765
IT,A,2016,3155
IT,A,2017,3171
IT,A,2018,3315
IT,A,2019,3430
IT,A,2020,2968
IT,A,2021,3045
IT,A,2022,3048
IT,A,2023,3066
IT,A,2024,2873
IT,A,2025,3075
IT,A,2002,9149
IT,A,2003,10182
IT,A,2004,13253
IT,A,2005,16004
IT,A,2006,17380
IT,A,2007,17391
IT,A,2008,21579
IT,A,2009,24372
IT,A,2010,25834
IT,A,2011,27040
IT,A,2012,33614
IT,A,2013,29131
IT,A,2014,27732
IT,A,2015,23911
IT,A,2016,26557
IT,A,2017,25252
IT,A,2018,24860
IT,A,2019,27112
IT,A,2020,22645
IT,A,2021,23525
IT,A,2022,23042
IT,A,2023,23579
IT,A,2024,21813
IT,A,2025,24203
IT,A,2002,3908
IT,A,2003,4531
IT,A,2004,5553
IT,A,2005,6858
IT,A,2006,7306
IT,A,2007,7451
IT,A,2008,8225
IT,A,2009,9680
IT,A,2010,10207
IT,A,2011,11025
IT,A,2012,13152
IT,A,2013,11590
IT,A,2014,11045
IT,A,2015,9621
IT,A,2016,10935
IT,A,2017,10052
IT,A,2018,10004
IT,A,2019,11387
IT,A,2020,9769
IT,A,2021,9953
IT,A,2022,9902
IT,A,2023,9886
IT,A,2024,9106
IT,A,2025,10300
IT,A,2002,872
IT,A,2003,871
IT,A,2004,1309
IT,A,2005,1749
IT,A,2006,1657
IT,A,2007,1804
IT,A,2008,2020
IT,A,2009,2327
IT,A,2010,2407
IT,A,2011,2482
IT,A,2012,2741
IT,A,2013,2412
IT,A,2014,2133
IT,A,2015,1995
IT,A,2016,2130
IT,A,2017,2007
IT,A,2018,2052
IT,A,2019,2253
IT,A,2020,1997
IT,A,2021,2100
IT,A,2022,1898
IT,A,2023,1822
IT,A,2024,1659
IT,A,2025,1923
IT,A,2002,1960
IT,A,2003,2204
IT,A,2004,3102
IT,A,2005,3427
IT,A,2006,3282
IT,A,2007,3414
IT,A,2008,3846
IT,A,2009,4077
IT,A,2010,4299
IT,A,2011,4653
IT,A,2012,5044
IT,A,2013,4274
IT,A,2014,4215
IT,A,2015,3445
IT,A,2016,3736
IT,A,2017,3753
IT,A,2018,3592
IT,A,2019,4017
IT,A,2020,3364
IT,A,2021,3274
IT,A,2022,3368
IT,A,2023,3384
IT,A,2024,3367
IT,A,2025,3551
IT,A,2002,2409
IT,A,2003,2576
IT,A,2004,3289
IT,A,2005,3970
IT,A,2006,5135
IT,A,2007,4722
IT,A,2008,7488
IT,A,2009,8288
IT,A,2010,8921
IT,A,2011,8880
IT,A,2012,12677
IT,A,2013,10855
IT,A,2014,10339
IT,A,2015,8850
IT,A,2016,9756
IT,A,2017,9440
IT,A,2018,9212
IT,A,2019,9455
IT,A,2020,7515
IT,A,2021,8198
IT,A,2022,7874
IT,A,2023,8487
IT,A,2024,7681
IT,A,2025,8429
IT,A,2002,2699
IT,A,2003,2999
IT,A,2004,4714
IT,A,2005,5543
IT,A,2006,6468
IT,A,2007,6513
IT,A,2008,7764
IT,A,2009,9559
IT,A,2010,9759
IT,A,2011,10096
IT,A,2012,13324
IT,A,2013,12049
IT,A,2014,12114
IT,A,2015,10455
IT,A,2016,11673
IT,A,2017,11144
IT,A,2018,11352
IT,A,2019,12465
IT,A,2020,10793
IT,A,2021,11522
IT,A,2022,10708
IT,A,2023,11293
IT,A,2024,11342
IT,A,2025,12649
IT,A,2002,841
IT,A,2003,883
IT,A,2004,1162
IT,A,2005,1498
IT,A,2006,1557
IT,A,2007,1633
IT,A,2008,2001
IT,A,2009,2187
IT,A,2010,2223
IT,A,2011,2321
IT,A,2012,3005
IT,A,2013,2642
IT,A,2014,2553
IT,A,2015,2187
IT,A,2016,2417
IT,A,2017,2065
IT,A,2018,2231
IT,A,2019,2286
IT,A,2020,1913
IT,A,2021,2075
IT,A,2022,1910
IT,A,2023,2018
IT,A,2024,2067
IT,A,2025,2155
IT,A,2002,80
IT,A,2003,84
IT,A,2004,120
IT,A,2005,136
IT,A,2006,153
IT,A,2007,190
IT,A,2008,225
IT,A,2009,263
IT,A,2010,248
IT,A,2011,301
IT,A,2012,327
IT,A,2013,284
IT,A,2014,280
IT,A,2015,232
IT,A,2016,292
IT,A,2017,253
IT,A,2018,341
IT,A,2019,404
IT,A,2020,341
IT,A,2021,336
IT,A,2022,301
IT,A,2023,315
IT,A,2024,356
IT,A,2025,417
IT,A,2002,913
IT,A,2003,1015
IT,A,2004,1834
IT,A,2005,2392
IT,A,2006,2972
IT,A,2007,2731
IT,A,2008,3144
IT,A,2009,3837
IT,A,2010,3844
IT,A,2011,3923
IT,A,2012,5301
IT,A,2013,4964
IT,A,2014,5070
IT,A,2015,4444
IT,A,2016,4949
IT,A,2017,4619
IT,A,2018,4516
IT,A,2019,4931
IT,A,2020,4273
IT,A,2021,4427
IT,A,2022,4109
IT,A,2023,4368
IT,A,2024,4396
IT,A,2025,4918
IT,A,2002,473
IT,A,2003,534
IT,A,2004,866
IT,A,2005,764
IT,A,2006,901
IT,A,2007,963
IT,A,2008,1191
IT,A,2009,1696
IT,A,2010,1728
IT,A,2011,1925
IT,A,2012,2617
IT,A,2013,2215
IT,A,2014,2230
IT,A,2015,1958
IT,A,2016,2150
