area_code,year,water_quality
089017,2011,571.6
089017,2011,70161.3
089017,2011,549.7
089017,2011,67481.6
089017,2011,21.8
089017,2011,2679.7
089017,2012,543.4
089017,2012,66567.1
089017,2012,527.3
089017,2012,64589.9
089017,2012,16.1
089017,2012,1977.1
089017,2013,519.4
089017,2013,63569.1
089017,2013,504.0
089017,2013,61689.7
089017,2013,15.4
089017,2013,1879.3
089017,2014,514.9
089017,2014,62922.0
089017,2014,490.6
089017,2014,59957.6
089017,2014,24.3
089017,2014,2964.4
089017,2015,525.1
089017,2015,64017.4
089017,2015,500.6
089017,2015,61021.6
089017,2015,24.6
089017,2015,2995.7
089017,2016,534.3
089017,2016,64879.1
089017,2016,508.9
089017,2016,61796.8
089017,2016,25.4
089017,2016,3082.3
089017,2017,545.7
089017,2017,65937.5
089017,2017,501.8
089017,2017,60631.8
089017,2017,43.9
089017,2017,5305.7
089017,2018,547.8
089017,2018,65777.9
089017,2018,449.3
089017,2018,53947.1
089017,2018,98.5
089017,2018,11830.7
089017,2019,502.1
089017,2019,59946.0
089017,2019,398.5
089017,2019,47576.1
089017,2019,103.6
089017,2019,12369.8
089017,2020,495.2
089017,2020,58463.0
089017,2020,291.9
089017,2020,34454.7
089017,2020,203.4
089017,2020,24008.3
089017,2021,519.6
089017,2021,60824.8
089017,2021,261.0
089017,2021,30551.7
089017,2021,258.6
089017,2021,30273.0
089017,2022,516.5
089017,2022,60356.1
089017,2022,256.1
089017,2022,29925.9
089017,2022,260.4
089017,2022,30430.2
089017,2023,519.2
089017,2023,60461.9
089017,2023,258.0
089017,2023,30038.4
089017,2023,261.3
089017,2023,30423.6
090064,2010,534.3
090064,2010,67319.3
090064,2010,371.1
090064,2010,46751.2
090064,2010,163.3
090064,2010,20568.1
090064,2011,512.3
090064,2011,64791.1
090064,2011,332.2
090064,2011,42010.0
090064,2011,180.1
090064,2011,22781.1
090064,2012,489.8
090064,2012,62050.0
090064,2012,314.7
090064,2012,39868.0
090064,2012,175.1
090064,2012,22182.0
090064,2013,477.7
090064,2013,60530.5
090064,2013,291.0
090064,2013,36870.7
090064,2013,186.7
090064,2013,23659.8
090064,2014,483.8
090064,2014,61262.2
090064,2014,276.1
090064,2014,34966.4
090064,2014,207.6
090064,2014,26295.8
090064,2015,491.3
090064,2015,62184.5
090064,2015,276.3
090064,2015,34971.6
090064,2015,215.0
090064,2015,27212.9
090064,2016,508.3
090064,2016,64318.5
090064,2016,259.4
090064,2016,32821.0
090064,2016,248.9
090064,2016,31497.5
090064,2017,479.7
090064,2017,60517.2
090064,2017,236.8
090064,2017,29877.3
090064,2017,242.9
090064,2017,30639.9
090064,2018,485.2
090064,2018,61095.1
090064,2018,223.2
090064,2018,28107.1
090064,2018,262.0
090064,2018,32988.0
090064,2019,481.6
090064,2019,60506.0
090064,2019,206.6
090064,2019,25960.9
090064,2019,275.0
090064,2019,34545.0
090064,2020,473.3
090064,2020,58638.1
090064,2020,199.2
090064,2020,24682.9
090064,2020,274.1
090064,2020,33955.2
090064,2021,492.2
090064,2021,60215.5
090064,2021,196.8
090064,2021,24077.8
090064,2021,295.4
090064,2021,36137.6
090064,2022,489.4
090064,2022,59598.0
090064,2022,183.2
090064,2022,22314.3
090064,2022,306.1
090064,2022,37283.7
090064,2023,481.9
090064,2023,58423.3
090064,2023,191.2
090064,2023,23179.6
090064,2023,290.7
090064,2023,35243.7
091051,2010,408.2
091051,2010,15033.1
091051,2010,159.0
091051,2010,5855.4
091051,2010,249.2
091051,2010,9177.6
091051,2011,391.8
091051,2011,14404.2
091051,2011,157.0
091051,2011,5772.6
091051,2011,234.8
091051,2011,8631.6
091051,2012,394.5
091051,2012,14440.0
091051,2012,162.7
091051,2012,5956.3
091051,2012,231.8
091051,2012,8483.6
091051,2013,381.9
091051,2013,13934.6
091051,2013,163.6
091051,2013,5967.7
091051,2013,218.4
091051,2013,7966.8
091051,2014,373.2
091051,2014,13588.8
091051,2014,155.1
091051,2014,5648.8
091051,2014,218.1
091051,2014,7940.0
091051,2015,370.4
091051,2015,13432.4
091051,2015,158.1
091051,2015,5734.8
091051,2015,212.3
091051,2015,7697.6
091051,2016,375.9
091051,2016,13571.9
091051,2016,157.5
091051,2016,5688.6
091051,2016,218.3
091051,2016,7883.3
091051,2017,367.6
091051,2017,13197.2
091051,2017,123.0
091051,2017,4415.9
091051,2017,244.6
091051,2017,8781.3
091051,2018,385.3
091051,2018,13708.8
091051,2018,115.3
091051,2018,4100.8
091051,2018,270.0
091051,2018,9608.0
091051,2019,387.1
091051,2019,13623.2
091051,2019,99.2
091051,2019,3489.9
091051,2019,287.9
091051,2019,10133.3
091051,2020,401.1
091051,2020,13968.0
091051,2020,95.2
091051,2020,3316.1
091051,2020,305.8
091051,2020,10651.9
091051,2021,420.8
091051,2021,14483.0
091051,2021,82.8
091051,2021,2848.6
091051,2021,338.0
091051,2021,11634.5
091051,2022,425.7
091051,2022,14495.4
091051,2022,68.8
091051,2022,2343.8
091051,2022,356.8
091051,2022,12151.6
091051,2023,407.9
091051,2023,13774.6
091051,2023,67.6
091051,2023,2281.4
091051,2023,340.3
091051,2023,11493.2
092009,2010,626.2
092009,2010,95916.0
092009,2010,424.6
092009,2010,65037.8
092009,2010,201.6
092009,2010,30878.2
092009,2011,608.3
092009,2011,92838.7
092009,2011,400.6
092009,2011,61138.8
092009,2011,207.7
092009,2011,31699.8
092009,2012,585.1
092009,2012,89229.3
092009,2012,389.4
092009,2012,59377.2
092009,2012,195.8
092009,2012,29852.2
092009,2013,585.4
092009,2013,89123.9
092009,2013,396.4
092009,2013,60350.9
092009,2013,189.0
092009,2013,28773.0
092009,2014,582.4
092009,2014,88467.7
092009,2014,403.3
092009,2014,61260.7
092009,2014,179.1
092009,2014,27207.0
092009,2015,590.7
092009,2015,89728.2
092009,2015,416.1
092009,2015,63207.5
092009,2015,174.6
092009,2015,26520.6
092009,2016,598.4
092009,2016,90721.0
092009,2016,420.4
092009,2016,63733.7
092009,2016,178.0
092009,2016,26987.3
092009,2017,600.9
092009,2017,90899.8
092009,2017,427.4
092009,2017,64654.8
092009,2017,173.5
092009,2017,26245.1
092009,2018,583.9
092009,2018,88371.8
092009,2018,370.9
092009,2018,56130.7
092009,2018,213.0
092009,2018,32241.1
092009,2019,480.3
092009,2019,72649.6
092009,2019,171.4
092009,2019,25926.9
092009,2019,308.9
092009,2019,46722.7
092009,2020,450.0
092009,2020,67635.6
092009,2020,131.8
092009,2020,19803.3
092009,2020,318.3
092009,2020,47832.2
092009,2021,469.7
092009,2021,70142.5
092009,2021,121.4
092009,2021,18134.0
092009,2021,348.3
092009,2021,52008.5
092009,2022,468.5
092009,2022,69661.9
092009,2022,118.0
092009,2022,17547.0
092009,2022,350.5
092009,2022,52114.9
092009,2023,462.5
092009,2023,68383.3
092009,2023,107.1
092009,2023,15836.5
092009,2023,355.4
092009,2023,52546.8
093033,2010,496.3
093033,2010,25197.4
093033,2010,129.3
093033,2010,6566.9
093033,2010,366.9
093033,2010,18630.4
093033,2011,501.2
093033,2011,25445.9
093033,2011,115.4
093033,2011,5861.1
093033,2011,385.7
093033,2011,19584.8
093033,2012,492.7
093033,2012,25094.9
093033,2012,109.2
093033,2012,5560.8
093033,2012,383.5
093033,2012,19534.0
093033,2013,540.9
093033,2013,27735.8
093033,2013,123.1
093033,2013,6311.1
093033,2013,417.9
093033,2013,21424.7
093033,2014,511.3
093033,2014,26235.7
093033,2014,105.5
093033,2014,5415.8
093033,2014,405.7
093033,2014,20819.9
093033,2015,493.1
093033,2015,25198.5
093033,2015,104.4
093033,2015,5334.5
093033,2015,388.7
093033,2015,19864.0
093033,2016,517.4
093033,2016,26339.3
093033,2016,85.4
093033,2016,4348.7
093033,2016,432.0
093033,2016,21990.6
093033,2017,512.9
093033,2017,26160.1
093033,2017,79.4
093033,2017,4050.0
093033,2017,433.5
093033,2017,22110.2
093033,2018,514.3
093033,2018,26410.3
093033,2018,70.0
093033,2018,3595.6
093033,2018,444.3
093033,2018,22814.8
093033,2019,525.4
093033,2019,27133.5
093033,2019,76.4
093033,2019,3944.7
093033,2019,449.0
093033,2019,23188.8
093033,2020,504.2
093033,2020,25998.1
093033,2020,64.7
093033,2020,3335.9
093033,2020,439.5
093033,2020,22662.1
093033,2021,527.5
093033,2021,27172.6
093033,2021,72.2
093033,2021,3720.7
093033,2021,455.3
093033,2021,23451.9
093033,2022,497.0
093033,2022,25711.4
093033,2022,75.9
093033,2022,3926.9
093033,2022,421.1
093033,2022,21784.5
093033,2023,467.2
093033,2023,24294.4
093033,2023,65.6
093033,2023,3411.7
093033,2023,401.6
093033,2023,20882.7
094023,2010,475.1
094023,2010,10400.8
094023,2010,448.4
094023,2010,9816.0
094023,2010,26.7
094023,2010,584.8
094023,2011,482.6
094023,2011,10610.6
094023,2011,437.3
094023,2011,9614.6
094023,2011,45.3
094023,2011,996.0
094023,2012,478.3
094023,2012,10522.6
094023,2012,421.5
094023,2012,9273.3
094023,2012,56.8
094023,2012,1249.4
094023,2013,457.4
094023,2013,10031.0
094023,2013,407.3
094023,2013,8933.3
094023,2013,50.1
094023,2013,1097.7
094023,2014,462.6
094023,2014,10100.1
094023,2014,415.8
094023,2014,9079.1
094023,2014,46.8
094023,2014,1021.0
094023,2015,368.5
094023,2015,7997.2
094023,2015,183.8
094023,2015,3988.5
094023,2015,184.7
094023,2015,4008.7
094023,2016,390.7
094023,2016,8425.4
094023,2016,171.7
094023,2016,3703.0
094023,2016,219.0
094023,2016,4722.4
094023,2017,389.3
094023,2017,8339.5
094023,2017,185.8
094023,2017,3980.4
094023,2017,203.5
094023,2017,4359.0
094023,2018,420.6
094023,2018,8986.8
094023,2018,179.5
094023,2018,3835.1
094023,2018,241.1
094023,2018,5151.7
094023,2019,433.7
094023,2019,9252.0
094023,2019,202.8
094023,2019,4326.0
094023,2019,230.9
094023,2019,4926.0
094023,2020,431.1
094023,2020,9104.1
094023,2020,206.5
094023,2020,4362.1
094023,2020,224.5
094023,2020,4742.0
094023,2021,450.4
094023,2021,9395.6
094023,2021,225.3
094023,2021,4699.7
094023,2021,225.1
094023,2021,4695.9
094023,2022,442.7
094023,2022,9172.1
094023,2022,230.9
094023,2022,4782.5
094023,2022,211.9
094023,2022,4389.7
094023,2023,453.3
094023,2023,9376.0
094023,2023,241.5
094023,2023,4996.1
094023,2023,211.7
094023,2023,4379.9
095038,2010,481.2
095038,2010,15141.3
095038,2010,166.8
095038,2010,5247.2
095038,2010,314.4
095038,2010,9894.2
095038,2011,471.2
095038,2011,14808.5
095038,2011,161.7
095038,2011,5080.2
095038,2011,309.6
095038,2011,9728.2
095038,2012,471.4
095038,2012,14774.8
095038,2012,161.7
095038,2012,5068.8
095038,2012,309.7
095038,2012,9706.0
095038,2013,454.0
095038,2013,14212.3
095038,2013,169.4
095038,2013,5304.5
095038,2013,284.5
095038,2013,8907.8
095038,2014,462.5
095038,2014,14447.3
095038,2014,179.6
095038,2014,5609.4
095038,2014,282.9
095038,2014,8837.9
095038,2015,457.2
095038,2015,14217.1
095038,2015,128.3
095038,2015,3988.4
095038,2015,328.9
095038,2015,10228.7
095038,2016,491.2
095038,2016,15233.7
095038,2016,119.8
095038,2016,3714.0
095038,2016,371.4
095038,2016,11519.7
095038,2017,499.9
095038,2017,15470.0
095038,2017,108.2
095038,2017,3347.7
095038,2017,391.7
095038,2017,12122.2
095038,2018,528.7
095038,2018,16347.4
095038,2018,131.2
095038,2018,4057.2
095038,2018,397.5
095038,2018,12290.3
095038,2019,533.1
095038,2019,16430.4
095038,2019,115.3
095038,2019,3554.1
095038,2019,417.8
095038,2019,12876.3
095038,2020,533.5
095038,2020,16387.6
095038,2020,104.0
095038,2020,3195.8
095038,2020,429.5
095038,2020,13191.7
095038,2021,533.4
095038,2021,16369.3
095038,2021,107.4
095038,2021,3294.8
095038,2021,426.0
095038,2021,13074.6
095038,2022,510.0
095038,2022,15581.3
095038,2022,98.9
095038,2022,3022.9
095038,2022,411.1
095038,2022,12558.3
095038,2023,513.5
095038,2023,15594.7
095038,2023,99.2
095038,2023,3011.8
095038,2023,414.4
095038,2023,12582.9
096004,2010,587.4
096004,2010,26343.0
096004,2010,286.0
096004,2010,12823.4
096004,2010,301.5
096004,2010,13519.7
096004,2011,550.2
096004,2011,24590.8
096004,2011,252.2
096004,2011,11270.0
096004,2011,298.1
096004,2011,13320.8
096004,2012,468.1
096004,2012,20931.0
096004,2012,226.3
096004,2012,10119.3
096004,2012,241.8
096004,2012,10811.7
096004,2013,449.9
096004,2013,20182.2
096004,2013,211.1
096004,2013,9469.1
096004,2013,238.8
096004,2013,10713.1
096004,2014,526.0
096004,2014,23616.1
096004,2014,213.7
096004,2014,9593.4
096004,2014,312.4
096004,2014,14022.7
096004,2015,516.1
096004,2015,23085.1
096004,2015,194.5
096004,2015,8698.0
096004,2015,321.6
096004,2015,14387.1
096004,2016,552.0
096004,2016,24647.7
096004,2016,151.2
096004,2016,6751.6
096004,2016,400.8
096004,2016,17896.0
096004,2017,515.0
096004,2017,22961.0
096004,2017,123.1
096004,2017,5488.3
096004,2017,391.9
096004,2017,17472.7
096004,2018,534.6
096004,2018,23736.8
096004,2018,116.9
096004,2018,5189.7
096004,2018,417.7
096004,2018,18547.1
096004,2019,526.6
096004,2019,23310.1
096004,2019,113.4
096004,2019,5018.7
096004,2019,413.3
096004,2019,18291.4
096004,2020,499.6
096004,2020,21770.2
096004,2020,119.9
096004,2020,5225.4
096004,2020,379.7
096004,2020,16544.8
096004,2021,559.1
096004,2021,23964.0
096004,2021,122.6
096004,2021,5255.9
096004,2021,436.5
096004,2021,18708.1
096004,2022,558.8
096004,2022,23877.1
096004,2022,128.9
096004,2022,5507.5
096004,2022,429.9
096004,2022,18369.6
096004,2023,567.3
096004,2023,24261.3
096004,2023,131.9
096004,2023,5641.0
096004,2023,435.4
096004,2023,18620.4
097042,2010,498.0
097042,2010,23394.5
097042,2010,247.9
097042,2010,11648.4
097042,2010,250.0
097042,2010,11746.1
097042,2011,492.3
097042,2011,23246.1
097042,2011,241.7
097042,2011,11413.7
097042,2011,250.6
097042,2011,11832.3
097042,2012,485.5
097042,2012,23064.5
097042,2012,232.3
097042,2012,11033.9
097042,2012,253.3
097042,2012,12030.6
097042,2013,477.4
097042,2013,22819.0
097042,2013,231.1
097042,2013,11043.1
097042,2013,246.4
097042,2013,11775.9
097042,2014,475.3
097042,2014,22797.1
097042,2014,224.2
097042,2014,10754.2
097042,2014,251.1
097042,2014,12042.9
097042,2015,464.2
097042,2015,22258.1
097042,2015,205.1
097042,2015,9835.1
097042,2015,259.1
097042,2015,12423.0
097042,2016,483.1
097042,2016,23185.9
097042,2016,172.8
097042,2016,8293.3
097042,2016,310.3
097042,2016,14892.6
097042,2017,475.7
097042,2017,22886.6
097042,2017,166.4
097042,2017,8006.4
097042,2017,309.3
097042,2017,14880.2
097042,2018,493.9
097042,2018,23802.8
097042,2018,169.6
097042,2018,8171.3
097042,2018,324.4
097042,2018,15631.4
097042,2019,478.6
097042,2019,23051.5
097042,2019,165.1
097042,2019,7949.1
097042,2019,313.6
097042,2019,15102.4
097042,2020,450.8
097042,2020,21527.7
097042,2020,153.9
097042,2020,7347.3
097042,2020,296.9
097042,2020,14180.3
097042,2021,471.7
097042,2021,22236.3
097042,2021,138.6
097042,2021,6534.4
097042,2021,333.1
097042,2021,15701.9
097042,2022,466.1
097042,2022,21869.5
097042,2022,116.5
097042,2022,5464.1
097042,2022,349.6
097042,2022,16405.4
097042,2023,501.2
097042,2023,23591.8
097042,2023,116.0
097042,2023,5457.8
097042,2023,385.3
097042,2023,18134.0
098031,2010,561.0
098031,2010,24347.1
098031,2010,316.9
098031,2010,13752.8
098031,2010,244.1
098031,2010,10594.3
098031,2011,530.5
098031,2011,23170.2
098031,2011,290.8
098031,2011,12700.5
098031,2011,239.7
098031,2011,10469.7
098031,2012,513.7
098031,2012,22531.1
098031,2012,270.2
098031,2012,11849.9
098031,2012,243.5
098031,2012,10681.2
098031,2013,512.8
098031,2013,22551.3
098031,2013,266.3
098031,2013,11713.5
098031,2013,246.4
098031,2013,10837.8
098031,2014,514.5
098031,2014,22631.7
098031,2014,263.2
098031,2014,11577.2
098031,2014,251.3
098031,2014,11054.5
098031,2015,492.8
098031,2015,21703.2
098031,2015,235.3
098031,2015,10361.4
098031,2015,257.5
098031,2015,11341.8
098031,2016,488.1
098031,2016,21545.9
098031,2016,128.6
098031,2016,5678.0
098031,2016,359.4
098031,2016,15867.9
098031,2017,433.4
098031,2017,19145.7
098031,2017,108.5
098031,2017,4793.7
098031,2017,324.9
098031,2017,14352.0
098031,2018,443.2
098031,2018,19681.1
098031,2018,114.0
098031,2018,5063.8
098031,2018,329.2
098031,2018,14617.4
098031,2019,445.5
098031,2019,19959.6
098031,2019,109.5
098031,2019,4905.9
098031,2019,336.0
098031,2019,15053.7
098031,2020,450.5
098031,2020,20214.2
098031,2020,100.7
098031,2020,4520.0
098031,2020,349.8
098031,2020,15694.1
098031,2021,423.7
098031,2021,18965.0
098031,2021,110.4
098031,2021,4942.3
098031,2021,313.2
098031,2021,14022.7
098031,2022,407.5
098031,2022,18247.0
098031,2022,106.9
098031,2022,4784.9
098031,2022,300.6
098031,2022,13462.1
098031,2023,401.2
098031,2023,18052.8
098031,2023,112.0
098031,2023,5039.4
098031,2023,289.2
098031,2023,13013.4
099014,2010,847.0
099014,2010,118617.0
099014,2010,445.3
099014,2010,62358.8
099014,2010,401.7
099014,2010,56258.2
099014,2011,830.2
099014,2011,117286.3
099014,2011,351.4
099014,2011,49653.1
099014,2011,478.7
099014,2011,67633.2
099014,2012,813.4
099014,2012,116136.4
099014,2012,328.1
099014,2012,46853.3
099014,2012,485.2
099014,2012,69283.1
099014,2013,803.5
099014,2013,116151.1
099014,2013,310.8
099014,2013,44923.2
099014,2013,492.7
099014,2013,71227.9
099014,2014,791.4
099014,2014,115251.7
099014,2014,297.1
099014,2014,43268.9
099014,2014,494.3
099014,2014,71982.7
099014,2015,737.2
099014,2015,107710.0
099014,2015,292.9
099014,2015,42785.2
099014,2015,444.4
099014,2015,64924.7
099014,2016,753.8
099014,2016,110650.2
099014,2016,287.5
099014,2016,42203.5
099014,2016,466.3
099014,2016,68446.7
099014,2017,743.6
099014,2017,109775.6
099014,2017,265.2
099014,2017,39146.8
099014,2017,478.4
099014,2017,70628.8
099014,2018,764.8
099014,2018,113510.8
099014,2018,248.9
099014,2018,36937.9
099014,2018,515.9
099014,2018,76572.9
099014,2019,771.4
099014,2019,115060.6
099014,2019,242.0
099014,2019,36091.1
099014,2019,529.4
099014,2019,78969.5
099014,2020,688.5
099014,2020,103129.9
099014,2020,195.5
099014,2020,29281.9
099014,2020,493.0
099014,2020,73848.0
099014,2021,684.2
099014,2021,102422.5
099014,2021,216.8
099014,2021,32457.8
099014,2021,467.4
099014,2021,69964.8
099014,2022,671.2
099014,2022,100299.3
099014,2022,224.8
099014,2022,33583.8
099014,2022,446.5
099014,2022,66715.5
099014,2023,696.9
099014,2023,104440.4
099014,2023,238.2
099014,2023,35700.9
099014,2023,458.7
099014,2023,68739.5
100005,2010,812.1
100005,2010,152129.3
100005,2010,499.8
100005,2010,93625.1
100005,2010,312.3
100005,2010,58504.2
100005,2011,755.0
100005,2011,141766.1
100005,2011,444.6
100005,2011,83484.5
100005,2011,310.4
100005,2011,58281.7
100005,2012,694.2
100005,2012,131219.5
100005,2012,399.8
100005,2012,75571.1
100005,2012,294.4
100005,2012,55648.4
100005,2013,712.9
100005,2013,136216.3
100005,2013,396.9
100005,2013,75830.9
100005,2013,316.0
100005,2013,60385.4
100005,2014,733.5
100005,2014,140395.8
100005,2014,387.2
100005,2014,74105.5
100005,2014,346.3
100005,2014,66290.4
100005,2015,726.4
100005,2015,139050.3
100005,2015,392.9
100005,2015,75206.9
100005,2015,333.5
100005,2015,63843.5
100005,2016,703.9
100005,2016,135433.0
100005,2016,308.8
100005,2016,59411.8
100005,2016,395.1
100005,2016,76021.2
100005,2017,589.9
100005,2017,113819.4
100005,2017,161.1
100005,2017,31089.8
100005,2017,428.8
100005,2017,82729.5
100005,2018,608.6
100005,2018,117665.2
100005,2018,170.8
100005,2018,33026.8
100005,2018,437.8
100005,2018,84638.4
100005,2019,630.8
100005,2019,122361.7
100005,2019,166.5
100005,2019,32291.6
100005,2019,464.3
100005,2019,90070.1
100005,2020,578.2
100005,2020,114372.5
100005,2020,159.7
100005,2020,31591.8
100005,2020,418.5
100005,2020,82780.7
100005,2021,596.1
100005,2021,118209.9
100005,2021,163.4
100005,2021,32403.2
100005,2021,432.7
100005,2021,85806.8
100005,2022,603.5
100005,2022,118139.0
100005,2022,163.1
100005,2022,31925.7
100005,2022,440.4
100005,2022,86213.2
100005,2023,564.0
100005,2023,110943.7
100005,2023,164.8
100005,2023,32420.7
100005,2023,399.2
100005,2023,78523.1
101010,2010,590.9
101010,2010,35107.1
101010,2010,480.6
101010,2010,28555.5
101010,2010,110.3
101010,2010,6551.6
101010,2011,546.4
101010,2011,32461.7
101010,2011,439.4
101010,2011,26105.2
101010,2011,107.0
101010,2011,6356.5
101010,2012,530.0
101010,2012,31430.7
101010,2012,432.7
101010,2012,25659.8
101010,2012,97.3
101010,2012,5770.8
101010,2013,535.3
101010,2013,31728.3
101010,2013,442.4
101010,2013,26219.3
101010,2013,92.9
101010,2013,5509.0
101010,2014,502.5
101010,2014,29852.8
101010,2014,410.6
101010,2014,24391.4
101010,2014,91.9
101010,2014,5461.4
101010,2015,500.7
101010,2015,30039.5
101010,2015,407.8
101010,2015,24466.9
101010,2015,92.9
101010,2015,5572.6
101010,2016,484.0
101010,2016,29583.2
101010,2016,452.1
101010,2016,27634.8
101010,2016,31.9
101010,2016,1948.4
101010,2017,479.8
101010,2017,29776.2
101010,2017,445.8
101010,2017,27664.1
101010,2017,34.0
101010,2017,2112.0
101010,2018,492.4
101010,2018,30843.1
101010,2018,454.3
101010,2018,28457.3
101010,2018,38.1
101010,2018,2385.8
101010,2019,502.8
101010,2019,31168.9
101010,2019,447.6
101010,2019,27745.0
101010,2019,55.2
101010,2019,3423.9
101010,2020,486.4
101010,2020,29457.3
101010,2020,428.1
101010,2020,25927.8
101010,2020,58.3
101010,2020,3529.5
101010,2021,540.2
101010,2021,32269.5
101010,2021,437.2
101010,2021,26116.8
101010,2021,103.0
101010,2021,6152.7
101010,2022,510.1
101010,2022,30153.7
101010,2022,400.8
101010,2022,23690.9
101010,2022,109.3
101010,2022,6462.8
101010,2023,506.4
101010,2023,29711.1
101010,2023,371.8
101010,2023,21812.1
101010,2023,134.6
101010,2023,7899.1
102047,2010,489.3
102047,2010,16414.2
102047,2010,429.7
102047,2010,14415.6
102047,2010,59.6
102047,2010,1998.5
102047,2011,478.5
102047,2011,16020.8
102047,2011,426.1
102047,2011,14266.7
102047,2011,52.4
102047,2011,1754.1
102047,2012,463.8
102047,2012,15429.4
102047,2012,412.3
102047,2012,13716.1
102047,2012,51.5
102047,2012,1713.2
102047,2013,475.1
102047,2013,15700.1
102047,2013,430.5
102047,2013,14224.9
102047,2013,44.6
102047,2013,1475.2
102047,2014,431.4
102047,2014,14166.8
102047,2014,396.5
102047,2014,13021.3
102047,2014,34.9
102047,2014,1145.4
102047,2015,452.2
102047,2015,14782.5
102047,2015,427.6
102047,2015,13978.7
102047,2015,24.6
102047,2015,803.8
102047,2016,452.5
102047,2016,14709.4
102047,2016,401.8
102047,2016,13060.1
102047,2016,50.7
102047,2016,1649.3
102047,2017,493.1
102047,2017,15900.7
102047,2017,362.2
102047,2017,11679.8
102047,2017,130.9
102047,2017,4220.9
102047,2018,425.3
102047,2018,13600.8
102047,2018,211.7
102047,2018,6770.2
102047,2018,213.6
102047,2018,6830.7
102047,2019,434.9
102047,2019,13755.9
102047,2019,210.9
102047,2019,6672.0
102047,2019,224.0
102047,2019,7083.9
102047,2020,388.6
102047,2020,12279.0
102047,2020,160.7
102047,2020,5079.7
102047,2020,227.8
102047,2020,7199.3
102047,2021,445.9
102047,2021,14099.3
102047,2021,144.2
102047,2021,4559.0
102047,2021,301.8
102047,2021,9540.3
102047,2022,450.4
102047,2022,14109.4
102047,2022,135.6
102047,2022,4247.9
102047,2022,314.8
102047,2022,9861.4
102047,2023,465.4
102047,2023,14479.0
102047,2023,196.3
102047,2023,6107.2
102047,2023,269.1
102047,2023,8371.8
103072,2010,589.3
103072,2010,18119.3
103072,2010,169.0
103072,2010,5197.5
103072,2010,420.3
103072,2010,12921.8
103072,2011,578.8
103072,2011,17842.2
103072,2011,160.7
103072,2011,4953.7
103072,2011,418.1
103072,2011,12888.5
103072,2014,555.6
103072,2014,17135.1
103072,2014,128.2
103072,2014,3952.9
103072,2014,427.4
103072,2014,13182.2
103072,2015,571.8
103072,2015,17609.0
103072,2015,147.5
103072,2015,4542.2
103072,2015,424.3
103072,2015,13066.8
103072,2016,604.6
103072,2016,18592.9
103072,2016,136.6
103072,2016,4202.2
103072,2016,468.0
103072,2016,14390.8
103072,2017,597.8
103072,2017,18322.2
103072,2017,142.2
103072,2017,4356.9
103072,2017,455.7
103072,2017,13965.2
103072,2018,624.3
103072,2018,19046.9
103072,2018,143.7
103072,2018,4385.8
103072,2018,480.5
103072,2018,14661.1
103072,2019,731.5
103072,2019,22208.0
103072,2019,135.6
103072,2019,4118.2
103072,2019,595.8
103072,2019,18089.9
103072,2020,609.3
103072,2020,18354.3
103072,2020,125.7
103072,2020,3787.7
103072,2020,483.6
103072,2020,14566.6
103072,2021,650.6
103072,2021,19456.1
103072,2021,137.6
103072,2021,4115.1
103072,2021,513.0
103072,2021,15341.0
103072,2022,628.6
103072,2022,18816.0
103072,2022,140.7
103072,2022,4210.8
103072,2022,487.9
103072,2022,14605.3
103072,2023,624.2
103072,2023,18737.3
103072,2023,145.4
103072,2023,4365.0
103072,2023,478.8
103072,2023,14372.2
107003,2010,466.3
107003,2010,13654.9
107003,2010,176.6
107003,2010,5172.3
107003,2010,289.7
107003,2010,8482.6
107003,2011,454.9
107003,2011,13290.3
107003,2011,177.1
107003,2011,5175.4
107003,2011,277.7
107003,2011,8114.9
107003,2012,429.4
107003,2012,12487.8
107003,2012,162.2
107003,2012,4717.7
107003,2012,267.2
107003,2012,7770.1
107003,2013,426.9
107003,2013,12328.9
107003,2013,165.5
107003,2013,4778.9
107003,2013,261.4
107003,2013,7550.0
107003,2014,428.3
107003,2014,12257.0
107003,2014,169.1
107003,2014,4839.0
107003,2014,259.2
107003,2014,7418.0
107003,2015,424.9
107003,2015,12021.4
107003,2015,163.1
107003,2015,4614.3
107003,2015,261.8
107003,2015,7407.1
107003,2016,436.4
107003,2016,12218.8
107003,2016,156.3
107003,2016,4376.1
107003,2016,280.1
107003,2016,7842.6
108033,2010,451.1
108033,2010,54274.6
108033,2010,214.1
108033,2010,25764.7
108033,2010,237.0
108033,2010,28509.9
108033,2011,442.4
108033,2011,53437.8
108033,2011,206.6
108033,2011,24955.7
108033,2011,235.8
108033,2011,28482.1
108033,2012,422.6
108033,2012,51233.5
108033,2012,193.0
108033,2012,23391.7
108033,2012,229.7
108033,2012,27841.8
108033,2013,415.4
108033,2013,50653.0
108033,2013,191.0
108033,2013,23291.5
108033,2013,224.4
108033,2013,27361.6
108033,2014,414.7
108033,2014,50715.3
108033,2014,192.6
108033,2014,23547.9
108033,2014,222.2
108033,2014,27167.4
108033,2015,423.1
108033,2015,51907.5
108033,2015,180.7
108033,2015,22167.9
108033,2015,242.4
108033,2015,29739.6
108033,2016,443.3
108033,2016,54612.5
108033,2016,149.3
108033,2016,18389.9
108033,2016,294.0
108033,2016,36222.6
108033,2017,422.3
108033,2017,52341.5
108033,2017,148.1
108033,2017,18355.8
108033,2017,274.2
108033,2017,33985.6
