area_code,school_level,year,enrollment_count,enrollment_total
ITF42,UPP,2022,63063,150950
ITF42,LOW,2023,34821,148634
ITF42,PRI,2023,51709,148634
ITF42,UPP,2023,62104,148634
ITF42,LOW,2024,34002,146290
ITF42,PRI,2024,50886,146290
ITF42,UPP,2024,61402,146290
ITF43,LOW,2015,18112,76367
ITF43,PRI,2015,28258,76367
ITF43,UPP,2015,29997,76367
ITF43,LOW,2016,17873,75068
ITF43,PRI,2016,27691,75068
ITF43,UPP,2016,29504,75068
ITF43,LOW,2017,17585,74041
ITF43,PRI,2017,27393,74041
ITF43,UPP,2017,29063,74041
ITF43,LOW,2018,17392,72987
ITF43,PRI,2018,26778,72987
ITF43,UPP,2018,28817,72987
ITF43,LOW,2019,17047,72121
ITF43,PRI,2019,26067,72121
ITF43,UPP,2019,29007,72121
ITF43,LOW,2020,16805,70549
ITF43,PRI,2020,25391,70549
ITF43,UPP,2020,28353,70549
ITF43,LOW,2021,16362,69826
ITF43,PRI,2021,24698,69826
ITF43,UPP,2021,28766,69826
ITF43,LOW,2022,16074,68405
ITF43,PRI,2022,23918,68405
ITF43,UPP,2022,28413,68405
ITF43,LOW,2023,15883,66983
ITF43,PRI,2023,23023,66983
ITF43,UPP,2023,28077,66983
ITF43,LOW,2024,15562,65460
ITF43,PRI,2024,22294,65460
ITF43,UPP,2024,27604,65460
ITF44,LOW,2015,11811,50498
ITF44,PRI,2015,18262,50498
ITF44,UPP,2015,20425,50498
ITF44,LOW,2016,11448,49285
ITF44,PRI,2016,17979,49285
ITF44,UPP,2016,19858,49285
ITF44,LOW,2017,11153,48577
ITF44,PRI,2017,17799,48577
ITF44,UPP,2017,19625,48577
ITF44,LOW,2018,11228,47593
ITF44,PRI,2018,17223,47593
ITF44,UPP,2018,19142,47593
ITF44,LOW,2019,11007,46341
ITF44,PRI,2019,16943,46341
ITF44,UPP,2019,18391,46341
ITF44,LOW,2020,10960,45523
ITF44,PRI,2020,16631,45523
ITF44,UPP,2020,17932,45523
ITF44,LOW,2021,10763,44834
ITF44,PRI,2021,15975,44834
ITF44,UPP,2021,18096,44834
ITF44,LOW,2022,10565,44005
ITF44,PRI,2022,15574,44005
ITF44,UPP,2022,17866,44005
ITF44,LOW,2023,10318,43275
ITF44,PRI,2023,15207,43275
ITF44,UPP,2023,17750,43275
ITF44,LOW,2024,10009,42373
ITF44,PRI,2024,14708,42373
ITF44,UPP,2024,17656,42373
ITF45,LOW,2015,23447,99902
ITF45,PRI,2015,35740,99902
ITF45,UPP,2015,40715,99902
ITF45,LOW,2016,23011,98255
ITF45,PRI,2016,34900,98255
ITF45,UPP,2016,40344,98255
ITF45,LOW,2017,22426,97107
ITF45,PRI,2017,34871,97107
ITF45,UPP,2017,39810,97107
ITF45,LOW,2018,22081,95660
ITF45,PRI,2018,34062,95660
ITF45,UPP,2018,39517,95660
ITF45,LOW,2019,21678,94405
ITF45,PRI,2019,33422,94405
ITF45,UPP,2019,39305,94405
ITF45,LOW,2020,21573,92638
ITF45,PRI,2020,32706,92638
ITF45,UPP,2020,38359,92638
ITF45,LOW,2021,21085,90999
ITF45,PRI,2021,31818,90999
ITF45,UPP,2021,38096,90999
ITF45,LOW,2022,20831,89464
ITF45,PRI,2022,30780,89464
ITF45,UPP,2022,37853,89464
ITF45,LOW,2023,20438,87768
ITF45,PRI,2023,30150,87768
ITF45,UPP,2023,37180,87768
ITF45,LOW,2024,20250,85876
ITF45,PRI,2024,29154,85876
ITF45,UPP,2024,36472,85876
ITF5,LOW,2015,16505,71641
ITF5,PRI,2015,24765,71641
ITF5,UPP,2015,30371,71641
ITF5,LOW,2016,16212,70674
ITF5,PRI,2016,24197,70674
ITF5,UPP,2016,30265,70674
ITF5,LOW,2017,15697,69659
ITF5,PRI,2017,23815,69659
ITF5,UPP,2017,30147,69659
ITF5,LOW,2018,15486,68131
ITF5,PRI,2018,23003,68131
ITF5,UPP,2018,29642,68131
ITF5,LOW,2019,15027,66656
ITF5,PRI,2019,22414,66656
ITF5,UPP,2019,29215,66656
ITF5,LOW,2020,14864,65010
ITF5,PRI,2020,21670,65010
ITF5,UPP,2020,28476,65010
ITF5,LOW,2021,14333,63457
ITF5,PRI,2021,20922,63457
ITF5,UPP,2021,28202,63457
ITF5,LOW,2022,13865,61873
ITF5,PRI,2022,20458,61873
ITF5,UPP,2022,27550,61873
ITF5,LOW,2023,13556,60496
ITF5,PRI,2023,20136,60496
ITF5,UPP,2023,26804,60496
ITF5,LOW,2024,13273,59445
ITF5,PRI,2024,19641,59445
ITF5,UPP,2024,26531,59445
ITF51,LOW,2015,10541,45578
ITF51,PRI,2015,15821,45578
ITF51,UPP,2015,19216,45578
ITF51,LOW,2016,10290,44926
ITF51,PRI,2016,15502,44926
ITF51,UPP,2016,19134,44926
ITF51,LOW,2017,9927,44170
ITF51,PRI,2017,15226,44170
ITF51,UPP,2017,19017,44170
ITF51,LOW,2018,9806,42999
ITF51,PRI,2018,14690,42999
ITF51,UPP,2018,18503,42999
ITF51,LOW,2019,9542,42025
ITF51,PRI,2019,14262,42025
ITF51,UPP,2019,18221,42025
ITF51,LOW,2020,9434,40875
ITF51,PRI,2020,13709,40875
ITF51,UPP,2020,17732,40875
ITF51,LOW,2021,9132,39712
ITF51,PRI,2021,13158,39712
ITF51,UPP,2021,17422,39712
ITF51,LOW,2022,8791,38731
ITF51,PRI,2022,12885,38731
ITF51,UPP,2022,17055,38731
ITF51,LOW,2023,8546,37640
ITF51,PRI,2023,12602,37640
ITF51,UPP,2023,16492,37640
ITF51,LOW,2024,8337,36909
ITF51,PRI,2024,12336,36909
ITF51,UPP,2024,16236,36909
ITF52,LOW,2015,5964,26063
ITF52,PRI,2015,8944,26063
ITF52,UPP,2015,11155,26063
ITF52,LOW,2016,5922,25748
ITF52,PRI,2016,8695,25748
ITF52,UPP,2016,11131,25748
ITF52,LOW,2017,5770,25489
ITF52,PRI,2017,8589,25489
ITF52,UPP,2017,11130,25489
ITF52,LOW,2018,5680,25132
ITF52,PRI,2018,8313,25132
ITF52,UPP,2018,11139,25132
ITF52,LOW,2019,5485,24631
ITF52,PRI,2019,8152,24631
ITF52,UPP,2019,10994,24631
ITF52,LOW,2020,5430,24135
ITF52,PRI,2020,7961,24135
ITF52,UPP,2020,10744,24135
ITF52,LOW,2021,5201,23745
ITF52,PRI,2021,7764,23745
ITF52,UPP,2021,10780,23745
ITF52,LOW,2022,5074,23142
ITF52,PRI,2022,7573,23142
ITF52,UPP,2022,10495,23142
ITF52,LOW,2023,5010,22856
ITF52,PRI,2023,7534,22856
ITF52,UPP,2023,10312,22856
ITF52,LOW,2024,4936,22536
ITF52,PRI,2024,7305,22536
ITF52,UPP,2024,10295,22536
ITF6,LOW,2015,58145,250775
ITF6,PRI,2015,92064,250775
ITF6,UPP,2015,100566,250775
ITF6,LOW,2016,57408,246387
ITF6,PRI,2016,90541,246387
ITF6,UPP,2016,98438,246387
ITF6,LOW,2017,56696,243186
ITF6,PRI,2017,88943,243186
ITF6,UPP,2017,97547,243186
ITF6,LOW,2018,56402,238474
ITF6,PRI,2018,86539,238474
ITF6,UPP,2018,95533,238474
ITF6,LOW,2019,55363,235584
ITF6,PRI,2019,84815,235584
ITF6,UPP,2019,95406,235584
ITF6,LOW,2020,54573,231538
ITF6,PRI,2020,82657,231538
ITF6,UPP,2020,94308,231538
ITF6,LOW,2021,52845,229643
ITF6,PRI,2021,80867,229643
ITF6,UPP,2021,95931,229643
ITF6,LOW,2022,51656,225397
ITF6,PRI,2022,79655,225397
ITF6,UPP,2022,94086,225397
ITF6,LOW,2023,51081,221636
ITF6,PRI,2023,78579,221636
ITF6,UPP,2023,91976,221636
ITF6,LOW,2024,49999,218796
ITF6,PRI,2024,77595,218796
ITF6,UPP,2024,91202,218796
ITF61,LOW,2015,20005,86601
ITF61,PRI,2015,31492,86601
ITF61,UPP,2015,35104,86601
ITF61,LOW,2016,19733,84935
ITF61,PRI,2016,31150,84935
ITF61,UPP,2016,34052,84935
ITF61,LOW,2017,19465,83675
ITF61,PRI,2017,30377,83675
ITF61,UPP,2017,33833,83675
ITF61,LOW,2018,19233,82246
ITF61,PRI,2018,29772,82246
ITF61,UPP,2018,33241,82246
ITF61,LOW,2019,18928,81827
ITF61,PRI,2019,29244,81827
ITF61,UPP,2019,33655,81827
ITF61,LOW,2020,18635,80258
ITF61,PRI,2020,28712,80258
ITF61,UPP,2020,32911,80258
ITF61,LOW,2021,18237,79406
ITF61,PRI,2021,27908,79406
ITF61,UPP,2021,33261,79406
ITF61,LOW,2022,17770,77946
ITF61,PRI,2022,27808,77946
ITF61,UPP,2022,32368,77946
ITF61,LOW,2023,17760,77086
ITF61,PRI,2023,27663,77086
ITF61,UPP,2023,31663,77086
ITF61,LOW,2024,17250,76160
ITF61,PRI,2024,27514,76160
ITF61,UPP,2024,31396,76160
ITF62,LOW,2015,5722,24258
ITF62,PRI,2015,9269,24258
ITF62,UPP,2015,9267,24258
ITF62,LOW,2016,5801,24327
ITF62,PRI,2016,9033,24327
ITF62,UPP,2016,9493,24327
ITF62,LOW,2017,5757,23783
ITF62,PRI,2017,8899,23783
ITF62,UPP,2017,9127,23783
ITF62,LOW,2018,5746,22871
ITF62,PRI,2018,8588,22871
ITF62,UPP,2018,8537,22871
ITF62,LOW,2019,5436,22565
ITF62,PRI,2019,8473,22565
ITF62,UPP,2019,8656,22565
ITF62,LOW,2020,5419,22019
ITF62,PRI,2020,8150,22019
ITF62,UPP,2020,8450,22019
ITF62,LOW,2021,5263,21751
ITF62,PRI,2021,7842,21751
ITF62,UPP,2021,8646,21751
ITF62,LOW,2022,5237,21140
ITF62,PRI,2022,7587,21140
ITF62,UPP,2022,8316,21140
ITF62,LOW,2023,5029,20919
ITF62,PRI,2023,7474,20919
ITF62,UPP,2023,8416,20919
ITF62,LOW,2024,4959,20623
ITF62,PRI,2024,7329,20623
ITF62,UPP,2024,8335,20623
ITF63,LOW,2015,10500,45123
ITF63,PRI,2015,16259,45123
ITF63,UPP,2015,18364,45123
ITF63,LOW,2016,10344,44066
ITF63,PRI,2016,15898,44066
ITF63,UPP,2016,17824,44066
ITF63,LOW,2017,10024,43477
ITF63,PRI,2017,15778,43477
ITF63,UPP,2017,17675,43477
ITF63,LOW,2018,9980,42682
ITF63,PRI,2018,15354,42682
ITF63,UPP,2018,17348,42682
ITF63,LOW,2019,9792,41921
ITF63,PRI,2019,15141,41921
ITF63,UPP,2019,16988,41921
ITF63,LOW,2020,9844,41211
ITF63,PRI,2020,14854,41211
ITF63,UPP,2020,16513,41211
ITF63,LOW,2021,9400,40842
ITF63,PRI,2021,14818,40842
ITF63,UPP,2021,16624,40842
ITF63,LOW,2022,9204,40323
ITF63,PRI,2022,14744,40323
ITF63,UPP,2022,16375,40323
ITF63,LOW,2023,9140,39887
ITF63,PRI,2023,14643,39887
ITF63,UPP,2023,16104,39887
ITF63,LOW,2024,9155,39333
ITF63,PRI,2024,14397,39333
ITF63,UPP,2024,15781,39333
ITF64,LOW,2015,5120,21703
ITF64,PRI,2015,7927,21703
ITF64,UPP,2015,8656,21703
ITF64,LOW,2016,4932,21115
ITF64,PRI,2016,7727,21115
ITF64,UPP,2016,8456,21115
ITF64,LOW,2017,4903,20772
ITF64,PRI,2017,7553,20772
ITF64,UPP,2017,8316,20772
ITF64,LOW,2018,4872,20323
ITF64,PRI,2018,7174,20323
ITF64,UPP,2018,8277,20323
ITF64,LOW,2019,4776,19996
ITF64,PRI,2019,6939,19996
ITF64,UPP,2019,8281,19996
ITF64,LOW,2020,4599,19636
ITF64,PRI,2020,6656,19636
ITF64,UPP,2020,8381,19636
ITF64,LOW,2021,4415,19482
ITF64,PRI,2021,6479,19482
ITF64,UPP,2021,8588,19482
ITF64,LOW,2022,4248,19011
ITF64,PRI,2022,6266,19011
ITF64,UPP,2022,8497,19011
ITF64,LOW,2023,4135,18265
ITF64,PRI,2023,6203,18265
ITF64,UPP,2023,7927,18265
ITF64,LOW,2024,4037,17859
ITF64,PRI,2024,6064,17859
ITF64,UPP,2024,7758,17859
ITF65,LOW,2015,16798,73090
ITF65,PRI,2015,27117,73090
ITF65,UPP,2015,29175,73090
ITF65,LOW,2016,16598,71944
ITF65,PRI,2016,26733,71944
ITF65,UPP,2016,28613,71944
ITF65,LOW,2017,16547,71479
ITF65,PRI,2017,26336,71479
ITF65,UPP,2017,28596,71479
ITF65,LOW,2018,16571,70352
ITF65,PRI,2018,25651,70352
ITF65,UPP,2018,28130,70352
ITF65,LOW,2019,16431,69275
ITF65,PRI,2019,25018,69275
ITF65,UPP,2019,27826,69275
ITF65,LOW,2020,16076,68414
ITF65,PRI,2020,24285,68414
ITF65,UPP,2020,28053,68414
ITF65,LOW,2021,15530,68162
ITF65,PRI,2021,23820,68162
ITF65,UPP,2021,28812,68162
ITF65,LOW,2022,15197,66977
ITF65,PRI,2022,23250,66977
ITF65,UPP,2022,28530,66977
ITF65,LOW,2023,15017,65479
ITF65,PRI,2023,22596,65479
ITF65,UPP,2023,27866,65479
ITF65,LOW,2024,14598,64821
ITF65,PRI,2024,22291,64821
ITF65,UPP,2024,27932,64821
ITG,LOW,2015,204678,847575
ITG,PRI,2015,316794,847575
ITG,UPP,2015,326103,847575
ITG,LOW,2016,202444,836171
ITG,PRI,2016,311907,836171
ITG,UPP,2016,321820,836171
ITG,LOW,2017,200159,827162
ITG,PRI,2017,307378,827162
ITG,UPP,2017,319625,827162
ITG,LOW,2018,197568,816600
ITG,PRI,2018,300640,816600
ITG,UPP,2018,318392,816600
ITG,LOW,2019,193029,802735
ITG,PRI,2019,294445,802735
ITG,UPP,2019,315261,802735
ITG,LOW,2020,189836,788514
ITG,PRI,2020,287264,788514
ITG,UPP,2020,311414,788514
ITG,LOW,2021,186008,777783
ITG,PRI,2021,280179,777783
ITG,UPP,2021,311596,777783
ITG,LOW,2022,183372,764795
ITG,PRI,2022,273802,764795
ITG,UPP,2022,307621,764795
ITG,LOW,2023,180280,750371
ITG,PRI,2023,268274,750371
ITG,UPP,2023,301817,750371
ITG,LOW,2024,176126,738545
ITG,PRI,2024,263574,738545
ITG,UPP,2024,298845,738545
ITG1,LOW,2015,161394,663850
ITG1,PRI,2015,250200,663850
ITG1,UPP,2015,252256,663850
ITG1,LOW,2016,160023,654617
ITG1,PRI,2016,245560,654617
ITG1,UPP,2016,249034,654617
ITG1,LOW,2017,158139,645832
ITG1,PRI,2017,241205,645832
ITG1,UPP,2017,246488,645832
ITG1,LOW,2018,156039,636763
ITG1,PRI,2018,235394,636763
ITG1,UPP,2018,245330,636763
ITG1,LOW,2019,151877,624843
ITG1,PRI,2019,230417,624843
ITG1,UPP,2019,242549,624843
ITG1,LOW,2020,149052,613696
ITG1,PRI,2020,224626,613696
ITG1,UPP,2020,240018,613696
ITG1,LOW,2021,145681,605230
ITG1,PRI,2021,219759,605230
ITG1,UPP,2021,239790,605230
ITG1,LOW,2022,143323,595105
ITG1,PRI,2022,215273,595105
ITG1,UPP,2022,236509,595105
ITG1,LOW,2023,140458,585124
ITG1,PRI,2023,211996,585124
ITG1,UPP,2023,232670,585124
ITG1,LOW,2024,137467,576799
ITG1,PRI,2024,209150,576799
ITG1,UPP,2024,230182,576799
ITG11,LOW,2015,13587,56741
ITG11,PRI,2015,20330,56741
ITG11,UPP,2015,22824,56741
ITG11,LOW,2016,13534,55709
ITG11,PRI,2016,19819,55709
ITG11,UPP,2016,22356,55709
ITG11,LOW,2017,13214,54961
ITG11,PRI,2017,19355,54961
ITG11,UPP,2017,22392,54961
ITG11,LOW,2018,12879,53914
ITG11,PRI,2018,18617,53914
ITG11,UPP,2018,22418,53914
ITG11,LOW,2019,12435,52604
ITG11,PRI,2019,18135,52604
ITG11,UPP,2019,22034,52604
ITG11,LOW,2020,12171,51535
ITG11,PRI,2020,17575,51535
ITG11,UPP,2020,21789,51535
ITG11,LOW,2021,11850,50904
ITG11,PRI,2021,17152,50904
ITG11,UPP,2021,21902,50904
ITG11,LOW,2022,11486,49825
ITG11,PRI,2022,16938,49825
ITG11,UPP,2022,21401,49825
ITG11,LOW,2023,11058,48677
ITG11,PRI,2023,16797,48677
ITG11,UPP,2023,20822,48677
ITG11,LOW,2024,10768,47973
ITG11,PRI,2024,16612,47973
ITG11,UPP,2024,20593,47973
ITG12,LOW,2015,42104,169965
ITG12,PRI,2015,65437,169965
ITG12,UPP,2015,62424,169965
ITG12,LOW,2016,41859,167988
ITG12,PRI,2016,64354,167988
ITG12,UPP,2016,61775,167988
ITG12,LOW,2017,41550,165601
ITG12,PRI,2017,63151,165601
ITG12,UPP,2017,60900,165601
ITG12,LOW,2018,40679,163108
ITG12,PRI,2018,62023,163108
ITG12,UPP,2018,60406,163108
ITG12,LOW,2019,39415,159979
ITG12,PRI,2019,60860,159979
ITG12,UPP,2019,59704,159979
ITG12,LOW,2020,38757,157075
ITG12,PRI,2020,59215,157075
ITG12,UPP,2020,59103,157075
ITG12,LOW,2021,38254,155089
ITG12,PRI,2021,58146,155089
ITG12,UPP,2021,58689,155089
ITG12,LOW,2022,37824,152688
ITG12,PRI,2022,56809,152688
ITG12,UPP,2022,58055,152688
ITG12,LOW,2023,36957,149493
ITG12,PRI,2023,55723,149493
ITG12,UPP,2023,56813,149493
ITG12,LOW,2024,36247,147620
ITG12,PRI,2024,55085,147620
ITG12,UPP,2024,56288,147620
ITG13,LOW,2015,17675,74393
ITG13,PRI,2015,27856,74393
ITG13,UPP,2015,28862,74393
ITG13,LOW,2016,17423,73097
ITG13,PRI,2016,27435,73097
ITG13,UPP,2016,28239,73097
ITG13,LOW,2017,17187,72183
ITG13,PRI,2017,27071,72183
ITG13,UPP,2017,27925,72183
ITG13,LOW,2018,16942,71274
ITG13,PRI,2018,26515,71274
ITG13,UPP,2018,27817,71274
ITG13,LOW,2019,16929,70066
ITG13,PRI,2019,25722,70066
ITG13,UPP,2019,27415,70066
ITG13,LOW,2020,16720,69121
ITG13,PRI,2020,25243,69121
ITG13,UPP,2020,27158,69121
ITG13,LOW,2021,16460,68256
ITG13,PRI,2021,24765,68256
ITG13,UPP,2021,27031,68256
ITG13,LOW,2022,16022,67125
ITG13,PRI,2022,24049,67125
ITG13,UPP,2022,27054,67125
ITG13,LOW,2023,15744,66155
ITG13,PRI,2023,23635,66155
ITG13,UPP,2023,26776,66155
ITG13,LOW,2024,15423,65250
ITG13,PRI,2024,23291,65250
ITG13,UPP,2024,26536,65250
ITG14,LOW,2015,14360,59925
ITG14,PRI,2015,21789,59925
ITG14,UPP,2015,23776,59925
ITG14,LOW,2016,14074,58198
ITG14,PRI,2016,21058,58198
ITG14,UPP,2016,23066,58198
ITG14,LOW,2017,13838,56597
ITG14,PRI,2017,20341,56597
ITG14,UPP,2017,22418,56597
ITG14,LOW,2018,13557,55506
ITG14,PRI,2018,19677,55506
ITG14,UPP,2018,22272,55506
ITG14,LOW,2019,13070,53860
ITG14,PRI,2019,19018,53860
ITG14,UPP,2019,21772,53860
ITG14,LOW,2020,12541,52826
ITG14,PRI,2020,18380,52826
ITG14,UPP,2020,21905,52826
ITG14,LOW,2021,12134,51617
ITG14,PRI,2021,17793,51617
ITG14,UPP,2021,21690,51617
ITG14,LOW,2022,11848,50511
ITG14,PRI,2022,17260,50511
ITG14,UPP,2022,21403,50511
ITG14,LOW,2023,11685,49319
ITG14,PRI,2023,16870,49319
ITG14,UPP,2023,20764,49319
ITG14,LOW,2024,11326,48302
ITG14,PRI,2024,16647,48302
ITG14,UPP,2024,20329,48302
ITG15,LOW,2015,9324,38404
ITG15,PRI,2015,13972,38404
ITG15,UPP,2015,15108,38404
ITG15,LOW,2016,9269,37499
ITG15,PRI,2016,13494,37499
ITG15,UPP,2016,14736,37499
ITG15,LOW,2017,9097,36947
ITG15,PRI,2017,13044,36947
ITG15,UPP,2017,14806,36947
ITG15,LOW,2018,8992,36205
ITG15,PRI,2018,12350,36205
ITG15,UPP,2018,14863,36205
ITG15,LOW,2019,8457,35047
ITG15,PRI,2019,12106,35047
ITG15,UPP,2019,14484,35047
ITG15,LOW,2020,8149,34206
ITG15,PRI,2020,11693,34206
ITG15,UPP,2020,14364,34206
ITG15,LOW,2021,7732,33378
ITG15,PRI,2021,11293,33378
ITG15,UPP,2021,14353,33378
ITG15,LOW,2022,7512,32475
ITG15,PRI,2022,11014,32475
ITG15,UPP,2022,13949,32475
ITG15,LOW,2023,7244,31584
ITG15,PRI,2023,10762,31584
ITG15,UPP,2023,13578,31584
ITG15,LOW,2024,7095,30599
ITG15,PRI,2024,10330,30599
ITG15,UPP,2024,13174,30599
ITG16,LOW,2015,5407,21979
ITG16,PRI,2015,7874,21979
ITG16,UPP,2015,8698,21979
ITG16,LOW,2016,5136,21618
ITG16,PRI,2016,7749,21618
ITG16,UPP,2016,8733,21618
ITG16,LOW,2017,4981,20949
ITG16,PRI,2017,7506,20949
ITG16,UPP,2017,8462,20949
ITG16,LOW,2018,4963,20215
ITG16,PRI,2018,7159,20215
ITG16,UPP,2018,8093,20215
ITG16,LOW,2019,4845,19545
ITG16,PRI,2019,6789,19545
ITG16,UPP,2019,7911,19545
ITG16,LOW,2020,4655,18797
ITG16,PRI,2020,6552,18797
ITG16,UPP,2020,7590,18797
ITG16,LOW,2021,4454,18313
ITG16,PRI,2021,6245,18313
ITG16,UPP,2021,7614,18313
ITG16,LOW,2022,4307,17634
ITG16,PRI,2022,6061,17634
ITG16,UPP,2022,7266,17634
ITG16,LOW,2023,4227,17317
ITG16,PRI,2023,5886,17317
ITG16,UPP,2023,7204,17317
ITG16,LOW,2024,3968,17034
ITG16,PRI,2024,5866,17034
ITG16,UPP,2024,7200,17034
ITG17,LOW,2015,36355,148990
ITG17,PRI,2015,57830,148990
ITG17,UPP,2015,54805,148990
ITG17,LOW,2016,36270,147636
ITG17,PRI,2016,56739,147636
ITG17,UPP,2016,54627,147636
ITG17,LOW,2017,36107,146506
ITG17,PRI,2017,56129,146506
ITG17,UPP,2017,54270,146506
ITG17,LOW,2018,35851,145011
ITG17,PRI,2018,55130,145011
ITG17,UPP,2018,54030,145011
ITG17,LOW,2019,34927,143192
ITG17,PRI,2019,54250,143192
ITG17,UPP,2019,54015,143192
ITG17,LOW,2020,34509,141241
ITG17,PRI,2020,53022,141241
ITG17,UPP,2020,53710,141241
ITG17,LOW,2021,33719,139858
ITG17,PRI,2021,52306,139858
ITG17,UPP,2021,53833,139858
ITG17,LOW,2022,33496,138388
ITG17,PRI,2022,51634,138388
ITG17,UPP,2022,53258,138388
ITG17,LOW,2023,32832,136814
ITG17,PRI,2023,51208,136814
ITG17,UPP,2023,52774,136814
ITG17,LOW,2024,32361,135388
ITG17,PRI,2024,50630,135388
ITG17,UPP,2024,52397,135388
ITG18,LOW,2015,10251,41991
ITG18,PRI,2015,15766,41991
ITG18,UPP,2015,15974,41991
ITG18,LOW,2016,10107,41744
ITG18,PRI,2016,15757,41744
ITG18,UPP,2016,15880,41744
ITG18,LOW,2017,9992,41627
ITG18,PRI,2017,15747,41627
ITG18,UPP,2017,15888,41627
ITG18,LOW,2018,9995,41620
ITG18,PRI,2018,15556,41620
ITG18,UPP,2018,16069,41620
ITG18,LOW,2019,9890,41266
ITG18,PRI,2019,15450,41266
ITG18,UPP,2019,15926,41266
ITG18,LOW,2020,9852,40710
ITG18,PRI,2020,15202,40710
ITG18,UPP,2020,15656,40710
ITG18,LOW,2021,9686,40319
ITG18,PRI,2021,14752,40319
ITG18,UPP,2021,15881,40319
ITG18,LOW,2022,9647,39807
ITG18,PRI,2022,14585,39807
ITG18,UPP,2022,15575,39807
ITG18,LOW,2023,9642,39680
ITG18,PRI,2023,14517,39680
ITG18,UPP,2023,15521,39680
ITG18,LOW,2024,9477,39250
ITG18,PRI,2024,14361,39250
ITG18,UPP,2024,15412,39250
ITG19,LOW,2015,12331,51462
ITG19,PRI,2015,19346,51462
ITG19,UPP,2015,19785,51462
ITG19,LOW,2016,12351,51128
ITG19,PRI,2016,19155,51128
ITG19,UPP,2016,19622,51128
ITG19,LOW,2017,12173,50461
ITG19,PRI,2017,18861,50461
ITG19,UPP,2017,19427,50461
ITG19,LOW,2018,12181,49910
ITG19,PRI,2018,18367,49910
ITG19,UPP,2018,19362,49910
ITG19,LOW,2019,11909,49284
ITG19,PRI,2019,18087,49284
ITG19,UPP,2019,19288,49284
ITG19,LOW,2020,11698,48185
ITG19,PRI,2020,17744,48185
ITG19,UPP,2020,18743,48185
ITG19,LOW,2021,11392,47496
ITG19,PRI,2021,17307,47496
ITG19,UPP,2021,18797,47496
ITG19,LOW,2022,11181,46652
ITG19,PRI,2022,16923,46652
ITG19,UPP,2022,18548,46652
ITG19,LOW,2023,11069,46085
ITG19,PRI,2023,16598,46085
ITG19,UPP,2023,18418,46085
ITG19,LOW,2024,10802,45383
ITG19,PRI,2024,16328,45383
ITG19,UPP,2024,18253,45383
ITG2,LOW,2015,43284,183725
ITG2,PRI,2015,66594,183725
ITG2,UPP,2015,73847,183725
ITG2,LOW,2016,42421,181554
ITG2,PRI,2016,66347,181554
ITG2,UPP,2016,72786,181554
ITG2,LOW,2017,42020,181330
ITG2,PRI,2017,66173,181330
ITG2,UPP,2017,73137,181330
ITG2,LOW,2018,41529,179837
ITG2,PRI,2018,65246,179837
ITG2,UPP,2018,73062,179837
ITG2,LOW,2019,41152,177892
ITG2,PRI,2019,64028,177892
ITG2,UPP,2019,72712,177892
ITG2,LOW,2020,40784,174818
ITG2,PRI,2020,62638,174818
ITG2,UPP,2020,71396,174818
ITG2,LOW,2021,40327,172553
ITG2,PRI,2021,60420,172553
ITG2,UPP,2021,71806,172553
ITG2,LOW,2022,40049,169690
ITG2,PRI,2022,58529,169690
ITG2,UPP,2022,71112,169690
ITG2,LOW,2023,39822,165247
ITG2,PRI,2023,56278,165247
ITG2,UPP,2023,69147,165247
ITG2,LOW,2024,38659,161746
ITG2,PRI,2024,54424,161746
ITG2,UPP,2024,68663,161746
ITG25,LOW,2015,8830,37801
ITG25,PRI,2015,13551,37801
ITG25,UPP,2015,15420,37801
ITG25,LOW,2016,8587,37288
ITG25,PRI,2016,13472,37288
ITG25,UPP,2016,15229,37288
ITG25,LOW,2017,8632,37510
ITG25,PRI,2017,13373,37510
ITG25,UPP,2017,15505,37510
ITG25,LOW,2018,8444,37071
ITG25,PRI,2018,13140,37071
ITG25,UPP,2018,15487,37071
ITG25,LOW,2019,8361,36613
ITG25,PRI,2019,12790,36613
ITG25,UPP,2019,15462,36613
ITG25,LOW,2020,12636,54261
ITG25,PRI,2020,19349,54261
ITG25,UPP,2020,22276,54261
ITG25,LOW,2021,12601,53742
ITG25,PRI,2021,18664,53742
ITG25,UPP,2021,22477,53742
ITG25,LOW,2022,12485,52944
ITG25,PRI,2022,18049,52944
ITG25,UPP,2022,22410,52944
ITG25,LOW,2023,12410,51605
ITG25,PRI,2023,17344,51605
ITG25,UPP,2023,21851,51605
ITG25,LOW,2024,12037,50768
ITG25,PRI,2024,16899,50768
ITG25,UPP,2024,21832,50768
ITG26,LOW,2015,4350,18826
ITG26,PRI,2015,6592,18826
ITG26,UPP,2015,7884,18826
ITG26,LOW,2016,4172,18237
ITG26,PRI,2016,6499,18237
ITG26,UPP,2016,7566,18237
ITG26,LOW,2017,4207,18055
ITG26,PRI,2017,6387,18055
ITG26,UPP,2017,7461,18055
ITG26,LOW,2018,4120,17765
ITG26,PRI,2018,6262,17765
ITG26,UPP,2018,7383,17765
ITG26,LOW,2019,4032,17460
ITG26,PRI,2019,6164,17460
ITG26,UPP,2019,7264,17460
ITG26,LOW,2020,5368,23412
ITG26,PRI,2020,8227,23412
ITG26,UPP,2020,9817,23412
ITG26,LOW,2021,5287,23097
ITG26,PRI,2021,7962,23097
ITG26,UPP,2021,9848,23097
