DATAFLOW,FREQ,REF_AREA,DATA_TYPE_AGGR,BRKDW_INDUSTRY_NACE_REV2,NONFIN_ASSETS,EXPEND_PURPOSE_COICOPCOFOG,VALUATION,ADJUSTMENT,PRICE,EDITION,TIME_PERIOD,OBS_VALUE,OBS_STATUS,NOTE_DS,NOTE_REF_AREA,NOTE_DATA_TYPE_AGGR,NOTE_BRKDW_INDUSTRY_NACE_REV2,NOTE_NONFIN_ASSETS,NOTE_EXPEND_PURPOSE_COICOPCOFOG,NOTE_VALUATION,NOTE_ADJUSTMENT,NOTE_PRICE,NOTE_EDITION,BASE_PER,UNIT_MEAS,UNIT_MULT
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITF2,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2013,53435.368,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITF2,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2014,53453.268,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITF2,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2015,53644.532,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITF2,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2016,54280.495,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITF2,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2017,54888.119,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITF2,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2018,55489.407,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITF2,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2019,57427.36,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITF2,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2020,59656.342,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITF2,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2021,59265.382,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITF2,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2022,62154.592,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITF2,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2023,66547.513,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITF3,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2001,39258.123,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITF3,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2002,39967.394,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITF3,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2003,41034.833,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITF3,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2004,42536.811,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITF3,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2005,44354.211,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITF3,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2006,45775.975,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITF3,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2007,48345.445,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITF3,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2008,49427.869,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITF3,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2009,50210.363,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITF3,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2010,50451.31,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITF3,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2011,50999.923,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITF3,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2012,51476.667,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITF3,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2013,52397.209,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITF3,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2014,51833.46,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITF3,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2015,52867.329,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITF3,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2016,52804.909,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITF3,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2017,53579.501,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITF3,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2018,54374.79,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITF3,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2019,55187.204,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITF3,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2020,58146.733,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITF3,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2021,58018.134,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITF3,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2022,60859.75,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITF3,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2023,64276.766,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITF4,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2001,40284.071,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITF4,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2002,40863.527,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITF4,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2003,42686.704,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITF4,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2004,44522.769,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITF4,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2005,45691.078,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITF4,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2006,46156.088,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITF4,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2007,46501.852,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITF4,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2008,46655.887,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITF4,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2009,47544.303,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITF4,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2010,48358.97,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITF4,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2011,48735.529,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITF4,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2012,49335.806,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITF4,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2013,49902.997,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITF4,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2014,50016.325,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITF4,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2015,50289.489,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITF4,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2016,50382.244,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITF4,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2017,50789.539,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITF4,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2018,51328.747,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITF4,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2019,52012.022,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITF4,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2020,53940.919,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITF4,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2021,54760.441,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITF4,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2022,56800.802,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITF4,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2023,58813.649,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITF5,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2001,42449.564,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITF5,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2002,43435.99,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITF5,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2003,43078.941,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITF5,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2004,44524.112,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITF5,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2005,46071.874,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITF5,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2006,47720.874,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITF5,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2007,49306.392,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITF5,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2008,50749.164,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITF5,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2009,50224.261,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITF5,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2010,50465.162,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITF5,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2011,51829.772,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITF5,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2012,52892.461,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITF5,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2013,56148.259,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITF5,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2014,53651.393,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITF5,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2015,55106.352,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITF5,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2016,53850.011,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITF5,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2017,54651.435,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITF5,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2018,57154.855,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITF5,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2019,56703.058,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITF5,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2020,58078.798,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITF5,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2021,60169.438,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITF5,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2022,62939.899,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITF5,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2023,65882.871,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITF6,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2001,38236.273,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITF6,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2002,38283.317,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITF6,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2003,39097.79,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITF6,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2004,40386.003,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITF6,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2005,42021.579,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITF6,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2006,42718.708,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITF6,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2007,44462.491,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITF6,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2008,46048.348,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITF6,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2009,46132.225,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITF6,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2010,46589.448,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITF6,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2011,46025.038,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITF6,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2012,46419.015,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITF6,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2013,46775.405,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITF6,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2014,46520.692,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITF6,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2015,46649.196,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITF6,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2016,47003.827,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITF6,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2017,48088.831,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITF6,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2018,49074.475,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITF6,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2019,50002.087,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITF6,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2020,51731.945,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITF6,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2021,53402.713,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITF6,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2022,55234.501,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITF6,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2023,56978.998,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITFG,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2001,40592.089,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITFG,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2002,41270.758,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITFG,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2003,42681.003,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITFG,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2004,44171.934,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITFG,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2005,45571.986,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITFG,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2006,46448.134,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITFG,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2007,48036.259,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITFG,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2008,49095.589,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITFG,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2009,49431.835,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITFG,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2010,50028.865,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITFG,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2011,50549.814,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITFG,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2012,51195.82,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITFG,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2013,51935.627,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITFG,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2014,51511.739,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITFG,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2015,52150.069,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITFG,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2016,51991.685,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITFG,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2017,52840.612,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITFG,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2018,53573.472,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITFG,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2019,54171.04,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITFG,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2020,56391.59,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITFG,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2021,57202.308,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITFG,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2022,60111.423,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITFG,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2023,62363.86,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITG,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2001,41385.662,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITG,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2002,42202.473,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITG,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2003,44093.791,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITG,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2004,45465.116,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITG,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2005,46473.118,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITG,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2006,47008.88,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITG,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2007,48353.457,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITG,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2008,49823.685,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITG,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2009,49578.065,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITG,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2010,50258.182,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITG,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2011,50919.318,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITG,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2012,51880.151,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITG,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2013,52678.674,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITG,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2014,51923.575,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITG,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2015,52848.961,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITG,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2016,52321.765,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITG,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2017,53232.805,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITG,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2018,53884.733,,,,,,,,,,,,,,
