DATAFLOW,FREQ,REF_AREA,DATA_TYPE,SEX,AGE,MARITAL_STATUS,TIME_PERIOD,OBS_VALUE,OBS_STATUS,NOTE_DS,NOTE_REF_AREA,NOTE_DATA_TYPE,NOTE_SEX,NOTE_AGE,NOTE_MARITAL_STATUS,BASE_PER,UNIT_MEAS,UNIT_MULT
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITE22,JAN,1,TOTAL,1,2024,47249,,,FILTER__ITE2,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITE22,JAN,1,TOTAL,1,2025,47670,,,FILTER__ITE2,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITE3,JAN,1,TOTAL,1,2019,341012,,,FILTER__ITE3,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITE3,JAN,1,TOTAL,1,2020,341798,,,FILTER__ITE3,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITE3,JAN,1,TOTAL,1,2021,342405,,,FILTER__ITE3,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITE3,JAN,1,TOTAL,1,2022,342715,,,FILTER__ITE3,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITE3,JAN,1,TOTAL,1,2023,345581,,,FILTER__ITE3,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITE3,JAN,1,TOTAL,1,2024,348615,,,FILTER__ITE3,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITE3,JAN,1,TOTAL,1,2025,351098,,,FILTER__ITE3,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITE31,JAN,1,TOTAL,1,2019,81654,,,FILTER__ITE3,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITE31,JAN,1,TOTAL,1,2020,81757,,,FILTER__ITE3,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITE31,JAN,1,TOTAL,1,2021,82079,,,FILTER__ITE3,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITE31,JAN,1,TOTAL,1,2022,81890,,,FILTER__ITE3,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITE31,JAN,1,TOTAL,1,2023,82751,,,FILTER__ITE3,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITE31,JAN,1,TOTAL,1,2024,83699,,,FILTER__ITE3,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITE31,JAN,1,TOTAL,1,2025,84119,,,FILTER__ITE3,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITE32,JAN,1,TOTAL,1,2019,105314,,,FILTER__ITE3,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITE32,JAN,1,TOTAL,1,2020,105813,,,FILTER__ITE3,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITE32,JAN,1,TOTAL,1,2021,106441,,,FILTER__ITE3,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITE32,JAN,1,TOTAL,1,2022,106932,,,FILTER__ITE3,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITE32,JAN,1,TOTAL,1,2023,107943,,,FILTER__ITE3,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITE32,JAN,1,TOTAL,1,2024,109232,,,FILTER__ITE3,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITE32,JAN,1,TOTAL,1,2025,110419,,,FILTER__ITE3,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITE33,JAN,1,TOTAL,1,2019,69954,,,FILTER__ITE3,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITE33,JAN,1,TOTAL,1,2020,69973,,,FILTER__ITE3,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITE33,JAN,1,TOTAL,1,2021,69946,,,FILTER__ITE3,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITE33,JAN,1,TOTAL,1,2022,69771,,,FILTER__ITE3,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITE33,JAN,1,TOTAL,1,2023,70328,,,FILTER__ITE3,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITE33,JAN,1,TOTAL,1,2024,70647,,,FILTER__ITE3,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITE33,JAN,1,TOTAL,1,2025,70914,,,FILTER__ITE3,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITE34,JAN,1,TOTAL,1,2019,45703,,,FILTER__ITE3,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITE34,JAN,1,TOTAL,1,2020,45818,,,FILTER__ITE3,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITE34,JAN,1,TOTAL,1,2021,45622,,,FILTER__ITE3,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITE34,JAN,1,TOTAL,1,2022,45717,,,FILTER__ITE3,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITE34,JAN,1,TOTAL,1,2023,45790,,,FILTER__ITE3,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITE34,JAN,1,TOTAL,1,2024,46060,,,FILTER__ITE3,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITE34,JAN,1,TOTAL,1,2025,46388,,,FILTER__ITE3,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITE4,JAN,1,TOTAL,1,2019,1328701,,,FILTER__ITE4,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITE4,JAN,1,TOTAL,1,2020,1332902,,,FILTER__ITE4,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITE4,JAN,1,TOTAL,1,2021,1333032,,,FILTER__ITE4,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITE4,JAN,1,TOTAL,1,2022,1346374,,,FILTER__ITE4,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITE4,JAN,1,TOTAL,1,2023,1362061,,,FILTER__ITE4,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITE4,JAN,1,TOTAL,1,2024,1370947,,,FILTER__ITE4,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITE4,JAN,1,TOTAL,1,2025,1380491,,,FILTER__ITE4,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITE41,JAN,1,TOTAL,1,2019,69010,,,FILTER__ITE4,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITE41,JAN,1,TOTAL,1,2020,68991,,,FILTER__ITE4,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITE41,JAN,1,TOTAL,1,2021,68890,,,FILTER__ITE4,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITE41,JAN,1,TOTAL,1,2022,69631,,,FILTER__ITE4,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITE41,JAN,1,TOTAL,1,2023,70239,,,FILTER__ITE4,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITE41,JAN,1,TOTAL,1,2024,70881,,,FILTER__ITE4,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITE41,JAN,1,TOTAL,1,2025,71653,,,FILTER__ITE4,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITE42,JAN,1,TOTAL,1,2019,34377,,,FILTER__ITE4,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITE42,JAN,1,TOTAL,1,2020,34428,,,FILTER__ITE4,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITE42,JAN,1,TOTAL,1,2021,34574,,,FILTER__ITE4,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITE42,JAN,1,TOTAL,1,2022,35226,,,FILTER__ITE4,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITE42,JAN,1,TOTAL,1,2023,35473,,,FILTER__ITE4,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITE42,JAN,1,TOTAL,1,2024,35667,,,FILTER__ITE4,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITE42,JAN,1,TOTAL,1,2025,35952,,,FILTER__ITE4,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITE43,JAN,1,TOTAL,1,2019,990549,,,FILTER__ITE4,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITE43,JAN,1,TOTAL,1,2020,994765,,,FILTER__ITE4,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITE43,JAN,1,TOTAL,1,2021,994234,,,FILTER__ITE4,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITE43,JAN,1,TOTAL,1,2022,1004319,,,FILTER__ITE4,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITE43,JAN,1,TOTAL,1,2023,1018308,,,FILTER__ITE4,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITE43,JAN,1,TOTAL,1,2024,1025587,,,FILTER__ITE4,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITE43,JAN,1,TOTAL,1,2025,1032622,,,FILTER__ITE4,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITE44,JAN,1,TOTAL,1,2019,128573,,,FILTER__ITE4,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITE44,JAN,1,TOTAL,1,2020,129076,,,FILTER__ITE4,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITE44,JAN,1,TOTAL,1,2021,130696,,,FILTER__ITE4,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITE44,JAN,1,TOTAL,1,2022,132192,,,FILTER__ITE4,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITE44,JAN,1,TOTAL,1,2023,133040,,,FILTER__ITE4,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITE44,JAN,1,TOTAL,1,2024,133893,,,FILTER__ITE4,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITE44,JAN,1,TOTAL,1,2025,134959,,,FILTER__ITE4,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITE45,JAN,1,TOTAL,1,2019,106192,,,FILTER__ITE4,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITE45,JAN,1,TOTAL,1,2020,105642,,,FILTER__ITE4,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITE45,JAN,1,TOTAL,1,2021,104638,,,FILTER__ITE4,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITE45,JAN,1,TOTAL,1,2022,105006,,,FILTER__ITE4,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITE45,JAN,1,TOTAL,1,2023,105001,,,FILTER__ITE4,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITE45,JAN,1,TOTAL,1,2024,104919,,,FILTER__ITE4,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITE45,JAN,1,TOTAL,1,2025,105305,,,FILTER__ITE4,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITF,JAN,1,TOTAL,1,2019,3099477,,,,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITF,JAN,1,TOTAL,1,2020,3081582,,,,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITF,JAN,1,TOTAL,1,2021,3046619,,,,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITF,JAN,1,TOTAL,1,2022,3056945,,,,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITF,JAN,1,TOTAL,1,2023,3063255,,,,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITF,JAN,1,TOTAL,1,2024,3068136,,,,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITF,JAN,1,TOTAL,1,2025,3081451,,,,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITF1,JAN,1,TOTAL,1,2019,288614,,,FILTER__ITF1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITF1,JAN,1,TOTAL,1,2020,287979,,,FILTER__ITF1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITF1,JAN,1,TOTAL,1,2021,286955,,,FILTER__ITF1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITF1,JAN,1,TOTAL,1,2022,288363,,,FILTER__ITF1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITF1,JAN,1,TOTAL,1,2023,290183,,,FILTER__ITF1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITF1,JAN,1,TOTAL,1,2024,291881,,,FILTER__ITF1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITF1,JAN,1,TOTAL,1,2025,295131,,,FILTER__ITF1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITF11,JAN,1,TOTAL,1,2019,67471,,,FILTER__ITF1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITF11,JAN,1,TOTAL,1,2020,66875,,,FILTER__ITF1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITF11,JAN,1,TOTAL,1,2021,66521,,,FILTER__ITF1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITF11,JAN,1,TOTAL,1,2022,66626,,,FILTER__ITF1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITF11,JAN,1,TOTAL,1,2023,66721,,,FILTER__ITF1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITF11,JAN,1,TOTAL,1,2024,67105,,,FILTER__ITF1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITF11,JAN,1,TOTAL,1,2025,67847,,,FILTER__ITF1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITF12,JAN,1,TOTAL,1,2019,68475,,,FILTER__ITF1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITF12,JAN,1,TOTAL,1,2020,68437,,,FILTER__ITF1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITF12,JAN,1,TOTAL,1,2021,68160,,,FILTER__ITF1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITF12,JAN,1,TOTAL,1,2022,68265,,,FILTER__ITF1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITF12,JAN,1,TOTAL,1,2023,68837,,,FILTER__ITF1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITF12,JAN,1,TOTAL,1,2024,69489,,,FILTER__ITF1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITF12,JAN,1,TOTAL,1,2025,70765,,,FILTER__ITF1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITF13,JAN,1,TOTAL,1,2019,70369,,,FILTER__ITF1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITF13,JAN,1,TOTAL,1,2020,70528,,,FILTER__ITF1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITF13,JAN,1,TOTAL,1,2021,70554,,,FILTER__ITF1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITF13,JAN,1,TOTAL,1,2022,71369,,,FILTER__ITF1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITF13,JAN,1,TOTAL,1,2023,71917,,,FILTER__ITF1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITF13,JAN,1,TOTAL,1,2024,72100,,,FILTER__ITF1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITF13,JAN,1,TOTAL,1,2025,72685,,,FILTER__ITF1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITF14,JAN,1,TOTAL,1,2019,82299,,,FILTER__ITF1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITF14,JAN,1,TOTAL,1,2020,82139,,,FILTER__ITF1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITF14,JAN,1,TOTAL,1,2021,81720,,,FILTER__ITF1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITF14,JAN,1,TOTAL,1,2022,82103,,,FILTER__ITF1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITF14,JAN,1,TOTAL,1,2023,82708,,,FILTER__ITF1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITF14,JAN,1,TOTAL,1,2024,83187,,,FILTER__ITF1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITF14,JAN,1,TOTAL,1,2025,83834,,,FILTER__ITF1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITF2,JAN,1,TOTAL,1,2019,67863,,,FILTER__ITF2,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITF2,JAN,1,TOTAL,1,2020,66962,,,FILTER__ITF2,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITF2,JAN,1,TOTAL,1,2021,65743,,,FILTER__ITF2,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITF2,JAN,1,TOTAL,1,2022,65801,,,FILTER__ITF2,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITF2,JAN,1,TOTAL,1,2023,66234,,,FILTER__ITF2,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITF2,JAN,1,TOTAL,1,2024,66701,,,FILTER__ITF2,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITF2,JAN,1,TOTAL,1,2025,67118,,,FILTER__ITF2,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITF21,JAN,1,TOTAL,1,2019,18939,,,FILTER__ITF2,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITF21,JAN,1,TOTAL,1,2020,18651,,,FILTER__ITF2,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITF21,JAN,1,TOTAL,1,2021,18349,,,FILTER__ITF2,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITF21,JAN,1,TOTAL,1,2022,18146,,,FILTER__ITF2,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITF21,JAN,1,TOTAL,1,2023,18256,,,FILTER__ITF2,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITF21,JAN,1,TOTAL,1,2024,18287,,,FILTER__ITF2,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITF21,JAN,1,TOTAL,1,2025,18348,,,FILTER__ITF2,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITF22,JAN,1,TOTAL,1,2019,48924,,,FILTER__ITF2,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITF22,JAN,1,TOTAL,1,2020,48311,,,FILTER__ITF2,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITF22,JAN,1,TOTAL,1,2021,47394,,,FILTER__ITF2,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITF22,JAN,1,TOTAL,1,2022,47655,,,FILTER__ITF2,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITF22,JAN,1,TOTAL,1,2023,47978,,,FILTER__ITF2,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITF22,JAN,1,TOTAL,1,2024,48414,,,FILTER__ITF2,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITF22,JAN,1,TOTAL,1,2025,48770,,,FILTER__ITF2,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITF3,JAN,1,TOTAL,1,2019,1315105,,,FILTER__ITF3,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITF3,JAN,1,TOTAL,1,2020,1309173,,,FILTER__ITF3,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITF3,JAN,1,TOTAL,1,2021,1290489,,,FILTER__ITF3,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITF3,JAN,1,TOTAL,1,2022,1295682,,,FILTER__ITF3,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITF3,JAN,1,TOTAL,1,2023,1298982,,,FILTER__ITF3,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITF3,JAN,1,TOTAL,1,2024,1301575,,,FILTER__ITF3,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITF3,JAN,1,TOTAL,1,2025,1305709,,,FILTER__ITF3,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITF31,JAN,1,TOTAL,1,2019,210143,,,FILTER__ITF3,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITF31,JAN,1,TOTAL,1,2020,209648,,,FILTER__ITF3,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITF31,JAN,1,TOTAL,1,2021,207481,,,FILTER__ITF3,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITF31,JAN,1,TOTAL,1,2022,208308,,,FILTER__ITF3,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITF31,JAN,1,TOTAL,1,2023,209658,,,FILTER__ITF3,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITF31,JAN,1,TOTAL,1,2024,210555,,,FILTER__ITF3,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITF31,JAN,1,TOTAL,1,2025,212421,,,FILTER__ITF3,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITF32,JAN,1,TOTAL,1,2019,61813,,,FILTER__ITF3,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITF32,JAN,1,TOTAL,1,2020,60942,,,FILTER__ITF3,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITF32,JAN,1,TOTAL,1,2021,59490,,,FILTER__ITF3,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITF32,JAN,1,TOTAL,1,2022,59190,,,FILTER__ITF3,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITF32,JAN,1,TOTAL,1,2023,59078,,,FILTER__ITF3,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITF32,JAN,1,TOTAL,1,2024,59219,,,FILTER__ITF3,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITF32,JAN,1,TOTAL,1,2025,59336,,,FILTER__ITF3,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITF33,JAN,1,TOTAL,1,2019,703577,,,FILTER__ITF3,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITF33,JAN,1,TOTAL,1,2020,700898,,,FILTER__ITF3,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITF33,JAN,1,TOTAL,1,2021,691075,,,FILTER__ITF3,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITF33,JAN,1,TOTAL,1,2022,694267,,,FILTER__ITF3,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITF33,JAN,1,TOTAL,1,2023,695794,,,FILTER__ITF3,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITF33,JAN,1,TOTAL,1,2024,696462,,,FILTER__ITF3,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITF33,JAN,1,TOTAL,1,2025,697272,,,FILTER__ITF3,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITF34,JAN,1,TOTAL,1,2019,92271,,,FILTER__ITF3,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITF34,JAN,1,TOTAL,1,2020,91112,,,FILTER__ITF3,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITF34,JAN,1,TOTAL,1,2021,89396,,,FILTER__ITF3,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITF34,JAN,1,TOTAL,1,2022,89731,,,FILTER__ITF3,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITF34,JAN,1,TOTAL,1,2023,89630,,,FILTER__ITF3,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITF34,JAN,1,TOTAL,1,2024,89898,,,FILTER__ITF3,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITF34,JAN,1,TOTAL,1,2025,90190,,,FILTER__ITF3,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITF35,JAN,1,TOTAL,1,2019,247301,,,FILTER__ITF3,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITF35,JAN,1,TOTAL,1,2020,246573,,,FILTER__ITF3,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITF35,JAN,1,TOTAL,1,2021,243047,,,FILTER__ITF3,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITF35,JAN,1,TOTAL,1,2022,244186,,,FILTER__ITF3,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITF35,JAN,1,TOTAL,1,2023,244822,,,FILTER__ITF3,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITF35,JAN,1,TOTAL,1,2024,245441,,,FILTER__ITF3,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITF35,JAN,1,TOTAL,1,2025,246490,,,FILTER__ITF3,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITF4,JAN,1,TOTAL,1,2019,866228,,,FILTER__ITF4,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITF4,JAN,1,TOTAL,1,2020,862472,,,FILTER__ITF4,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITF4,JAN,1,TOTAL,1,2021,861051,,,FILTER__ITF4,,,,,,,
