area_code,year,museums_events
88009,2018,4.0
88009,2019,6957.0
88009,2019,3.0
88009,2020,30.0
88009,2020,2.0
88011,2015,1.0
88011,2017,1.0
88011,2018,3323.0
88011,2018,1.0
88011,2019,4812.0
88011,2019,1.0
88011,2020,1628.0
88011,2020,1.0
88012,2011,1.0
88012,2015,2.0
88012,2017,2.0
88012,2018,1885.0
88012,2018,2.0
88012,2019,100.0
88012,2019,1.0
88012,2020,20.0
88012,2020,1.0
89001,2015,1.0
89001,2017,1.0
89001,2018,1308.0
89001,2018,1.0
89001,2019,1000.0
89001,2019,1.0
89001,2020,372.0
89001,2020,1.0
89004,2011,1.0
89004,2015,1.0
89005,2011,1.0
89005,2015,1.0
89005,2017,1.0
89005,2018,3000.0
89005,2018,1.0
89005,2019,2000.0
89005,2019,1.0
89005,2020,600.0
89005,2020,1.0
89006,2015,1.0
89006,2017,1.0
89006,2018,592.0
89006,2018,1.0
89006,2019,1000.0
89006,2019,1.0
89006,2020,60.0
89006,2020,1.0
89009,2015,1.0
89009,2017,1.0
89009,2018,1200.0
89009,2018,1.0
89009,2019,786.0
89009,2019,1.0
89009,2020,100.0
89009,2020,1.0
89011,2011,1.0
89011,2017,1.0
89011,2018,2320.0
89011,2018,1.0
89011,2019,2897.0
89011,2019,1.0
89011,2020,130.0
89011,2020,1.0
89012,2011,1.0
89013,2011,2.0
89013,2015,50834.0
89013,2015,4.0
89013,2017,34228.0
89013,2017,3.0
89013,2018,32700.0
89013,2018,2.0
89013,2019,39869.0
89013,2019,2.0
89013,2020,9710.0
89013,2020,1.0
89015,2011,1.0
89015,2015,26881.0
89015,2015,3.0
89015,2017,26269.0
89015,2017,3.0
89015,2018,7141.0
89015,2018,2.0
89015,2019,25821.0
89015,2019,3.0
89015,2020,11329.0
89015,2020,4.0
89017,2011,212849.0
89017,2011,8.0
89017,2015,683389.0
89017,2015,11.0
89017,2017,790843.0
89017,2017,11.0
89017,2018,926671.0
89017,2018,11.0
89017,2019,856083.0
89017,2019,10.0
89017,2020,245817.0
89017,2020,11.0
89018,2011,1.0
89018,2015,1.0
89019,2011,2.0
89019,2015,2.0
89019,2017,2.0
89019,2018,2000.0
89019,2018,2.0
89019,2019,3500.0
89019,2019,2.0
89019,2020,30.0
89019,2020,1.0
89021,2015,1.0
90001,2017,2.0
90001,2018,10905.0
90001,2018,2.0
90001,2019,15700.0
90001,2019,2.0
90001,2020,10000.0
90001,2020,2.0
90003,2011,62074.0
90003,2011,4.0
90003,2015,52177.0
90003,2015,7.0
90003,2017,69641.0
90003,2017,8.0
90003,2018,59106.0
90003,2018,10.0
90003,2019,65974.0
90003,2019,9.0
90003,2020,26710.0
90003,2020,8.0
90006,2017,78898.0
90006,2017,4.0
90006,2018,219332.0
90006,2018,8.0
90006,2019,216228.0
90006,2019,9.0
90006,2020,27424.0
90006,2020,7.0
90007,2011,1.0
90009,2017,1.0
90009,2018,2700.0
90009,2018,1.0
90009,2019,1986.0
90009,2019,1.0
90009,2020,420.0
90009,2020,1.0
90013,2011,2.0
90013,2015,2.0
90013,2017,1.0
90013,2018,7344.0
90013,2018,1.0
90013,2019,12334.0
90013,2019,1.0
90013,2020,2470.0
90013,2020,2.0
90015,2018,1500.0
90015,2018,1.0
90015,2019,10000.0
90015,2019,1.0
90017,2017,720.0
90017,2017,3.0
90017,2018,1950.0
90017,2018,2.0
90017,2019,3600.0
90017,2019,2.0
90017,2020,104.0
90017,2020,3.0
90020,2011,2.0
90020,2015,1.0
90020,2017,1.0
90020,2018,8000.0
90020,2018,2.0
90020,2019,9000.0
90020,2019,2.0
90020,2020,1130.0
90020,2020,2.0
90021,2017,1.0
90021,2018,8200.0
90021,2018,2.0
90021,2019,8100.0
90021,2019,2.0
90021,2020,30.0
90021,2020,1.0
90023,2011,2.0
90023,2015,2.0
90023,2017,2.0
90023,2018,175216.0
90023,2018,2.0
90023,2019,172000.0
90023,2019,2.0
90023,2020,50200.0
90023,2020,2.0
90026,2011,1.0
90026,2015,2.0
90026,2017,1.0
90026,2018,24000.0
90026,2018,1.0
90026,2019,1.0
90026,2020,7400.0
90026,2020,1.0
90027,2017,1.0
90027,2018,300.0
90027,2018,1.0
90027,2019,150.0
90027,2019,1.0
90032,2011,1.0
90032,2017,1.0
90032,2018,600.0
90032,2018,1.0
90032,2019,600.0
90032,2019,1.0
90032,2020,18.0
90032,2020,1.0
90035,2017,95021.0
90035,2017,4.0
90035,2018,82771.0
90035,2018,4.0
90035,2019,83235.0
90035,2019,5.0
90035,2020,24492.0
90035,2020,3.0
90037,2017,2.0
90037,2018,3500.0
90037,2018,2.0
90037,2019,5300.0
90037,2019,2.0
90039,2011,1.0
90046,2011,1.0
90046,2015,1.0
90046,2017,1.0
90047,2017,1.0
90047,2018,18780.0
90047,2018,1.0
90047,2019,38230.0
90047,2019,1.0
90047,2020,6244.0
90047,2020,1.0
90048,2011,1.0
90048,2015,1.0
90051,2011,600.0
90051,2011,4.0
90052,2011,24818.0
90052,2011,4.0
90052,2015,8561.0
90052,2015,6.0
90052,2017,9545.0
90052,2017,7.0
90052,2018,10019.0
90052,2018,6.0
90052,2019,8688.0
90052,2019,7.0
90052,2020,2852.0
90052,2020,5.0
90053,2011,1.0
90053,2015,1.0
90053,2017,1.0
90053,2018,620.0
90053,2018,1.0
90053,2019,460.0
90053,2019,1.0
90053,2020,100.0
90053,2020,1.0
90054,2017,2.0
90054,2018,5077.0
90054,2018,2.0
90054,2019,21668.0
90054,2019,2.0
90054,2020,1597.0
90054,2020,2.0
90055,2015,1.0
90055,2017,1.0
90055,2018,1950.0
90055,2018,1.0
90055,2019,1164.0
90055,2019,1.0
90055,2020,837.0
90055,2020,1.0
90056,2011,1.0
90056,2015,2.0
90056,2017,2.0
90056,2018,4861.0
90056,2018,2.0
90056,2019,3361.0
90056,2019,2.0
90056,2020,975.0
90056,2020,1.0
90057,2011,1.0
90057,2015,1.0
90057,2017,1.0
90057,2018,381.0
90057,2018,1.0
90057,2019,495.0
90057,2019,1.0
90057,2020,120.0
90057,2020,1.0
90058,2011,1.0
90058,2015,1.0
90058,2017,1.0
90058,2018,11353.0
90058,2018,2.0
90058,2019,10423.0
90058,2019,2.0
90058,2020,1325.0
90058,2020,2.0
90059,2011,2.0
90059,2015,2.0
90059,2017,2.0
90059,2018,1600.0
90059,2018,2.0
90059,2019,5000.0
90059,2019,2.0
90059,2020,330.0
90059,2020,2.0
90063,2017,25949.0
90063,2017,3.0
90063,2018,26347.0
90063,2018,2.0
90063,2019,28100.0
90063,2019,2.0
90063,2020,8728.0
90063,2020,2.0
90064,2011,72358.0
90064,2011,8.0
90064,2015,50981.0
90064,2015,7.0
90064,2017,46344.0
90064,2017,11.0
90064,2018,45077.0
90064,2018,10.0
90064,2019,27677.0
90064,2019,8.0
90064,2020,6577.0
90064,2020,9.0
90065,2015,1.0
90065,2017,1.0
90065,2018,5400.0
90065,2018,1.0
90065,2019,7000.0
90065,2019,1.0
90065,2020,3200.0
90065,2020,1.0
90068,2011,1.0
90068,2015,1.0
90068,2017,1.0
90068,2018,1500.0
90068,2018,1.0
90068,2019,2000.0
90068,2019,1.0
90068,2020,200.0
90068,2020,1.0
90070,2017,19900.0
90070,2017,4.0
90070,2018,17727.0
90070,2018,2.0
90070,2019,20800.0
90070,2019,3.0
90070,2020,8238.0
90070,2020,3.0
90071,2011,1.0
90071,2015,1.0
90071,2018,500.0
90071,2018,1.0
90073,2011,1.0
90073,2015,1.0
90073,2017,1.0
90073,2018,43000.0
90073,2018,1.0
90073,2019,42581.0
90073,2019,1.0
90073,2020,21992.0
90073,2020,2.0
90078,2011,5670.0
90078,2011,3.0
90078,2015,2.0
90078,2017,1.0
90078,2018,4238.0
90078,2018,3.0
90078,2019,1545.0
90078,2019,3.0
90078,2020,0.0
90078,2020,2.0
90082,2011,1.0
90082,2015,1.0
90082,2017,1.0
90082,2018,1317.0
90082,2018,1.0
90082,2019,600.0
90082,2019,1.0
90082,2020,200.0
90082,2020,1.0
90089,2018,5789.0
90089,2018,1.0
90089,2019,2408.0
90089,2019,1.0
90089,2020,686.0
90089,2020,1.0
90091,2017,1.0
90091,2018,1500.0
90091,2018,1.0
90091,2019,3500.0
90091,2019,1.0
90091,2020,4000.0
90091,2020,1.0
90092,2019,222.0
90092,2019,1.0
90092,2020,85.0
90092,2020,1.0
91001,2011,1.0
91001,2015,1.0
91001,2017,2.0
91001,2018,3024.0
91001,2018,3.0
91001,2019,11690.0
91001,2019,3.0
91001,2020,5640.0
91001,2020,3.0
91003,2011,1.0
91003,2015,1.0
91003,2017,1.0
91003,2018,3066.0
91003,2018,1.0
91003,2019,4424.0
91003,2019,1.0
91003,2020,667.0
91003,2020,1.0
91007,2011,1.0
91007,2015,1.0
91007,2017,1.0
91009,2011,35006.0
91009,2011,3.0
91009,2015,15371.0
91009,2015,3.0
91009,2017,13500.0
91009,2017,3.0
91009,2018,16285.0
91009,2018,3.0
91009,2019,25057.0
91009,2019,3.0
91009,2020,6442.0
91009,2020,3.0
91011,2015,1.0
91011,2017,1.0
91011,2018,600.0
91011,2018,1.0
91011,2019,300.0
91011,2019,1.0
91017,2011,26727.0
91017,2011,5.0
91017,2015,33376.0
91017,2015,6.0
91017,2017,36333.0
91017,2017,6.0
91017,2018,71989.0
91017,2018,7.0
91017,2019,39676.0
91017,2019,7.0
91017,2020,23607.0
91017,2020,6.0
91019,2017,1.0
91019,2019,100.0
91019,2019,1.0
91019,2020,0.0
91019,2020,1.0
91025,2011,1.0
91025,2020,680.0
91025,2020,1.0
91027,2018,3000.0
91027,2018,1.0
91027,2019,2000.0
91027,2019,1.0
91028,2015,1.0
91028,2017,1.0
91028,2018,1400.0
91028,2018,2.0
91028,2019,1600.0
91028,2019,2.0
91028,2020,0.0
91028,2020,1.0
91033,2011,2.0
91033,2015,2.0
91033,2017,2.0
91033,2018,3224.0
91033,2018,2.0
91033,2019,3408.0
91033,2019,2.0
91033,2020,1282.0
91033,2020,2.0
91037,2017,2.0
91037,2018,4700.0
91037,2018,2.0
91037,2019,5102.0
91037,2019,2.0
91037,2020,5200.0
91037,2020,1.0
91039,2017,1.0
91039,2018,200.0
91039,2018,1.0
91039,2019,300.0
91039,2019,1.0
91039,2020,0.0
91039,2020,1.0
91044,2011,17170.0
91044,2011,5.0
91044,2015,20070.0
91044,2015,5.0
91044,2017,19611.0
91044,2017,5.0
91044,2018,20620.0
91044,2018,5.0
91044,2019,19765.0
91044,2019,5.0
91044,2020,3565.0
91044,2020,4.0
91046,2011,2.0
91046,2015,2.0
91046,2017,2.0
91046,2018,29557.0
91046,2018,2.0
91046,2019,27322.0
91046,2019,2.0
91046,2020,8870.0
91046,2020,2.0
91047,2011,1.0
91047,2015,1.0
91047,2017,1.0
91047,2018,1528.0
91047,2018,1.0
91047,2019,1207.0
91047,2019,1.0
91047,2020,896.0
91047,2020,1.0
91051,2011,112293.0
91051,2011,5.0
91051,2015,91853.0
91051,2015,5.0
91051,2017,89145.0
91051,2017,4.0
91051,2018,82828.0
91051,2018,5.0
91051,2019,78346.0
91051,2019,4.0
91051,2020,20548.0
91051,2020,3.0
91055,2011,1.0
91055,2015,1.0
91055,2017,2.0
91055,2018,9500.0
91055,2018,2.0
91055,2019,1.0
91055,2020,2425.0
91055,2020,2.0
91057,2015,1.0
91057,2017,1.0
91057,2018,1650.0
91057,2018,1.0
91057,2019,1850.0
91057,2019,1.0
91057,2020,220.0
91057,2020,1.0
91061,2011,2.0
91061,2015,2.0
91061,2017,1.0
91061,2018,11589.0
91061,2018,2.0
91061,2019,13215.0
91061,2019,2.0
91061,2020,4216.0
91061,2020,2.0
91063,2015,1.0
91063,2017,1.0
91063,2019,350.0
91063,2019,1.0
91063,2020,100.0
91063,2020,1.0
91067,2011,1.0
91067,2015,1.0
91067,2017,1.0
91067,2018,6223.0
91067,2018,1.0
91067,2019,6223.0
91067,2019,1.0
91067,2020,2895.0
91067,2020,1.0
91069,2017,1.0
91069,2018,8071.0
91069,2018,1.0
91069,2019,8680.0
91069,2019,1.0
91069,2020,5200.0
91069,2020,1.0
91073,2015,1.0
91073,2017,1.0
91073,2018,21470.0
91073,2018,1.0
91073,2019,23168.0
91073,2019,1.0
91073,2020,11728.0
91073,2020,1.0
91089,2017,1.0
91089,2018,350.0
91089,2018,1.0
91089,2019,130.0
91089,2019,1.0
91089,2020,91.0
91089,2020,1.0
91090,2011,1.0
91090,2015,1.0
91090,2017,1.0
91090,2018,12051.0
91090,2018,3.0
91090,2019,12012.0
91090,2019,3.0
91090,2020,120.0
91090,2020,3.0
91091,2019,2103.0
91091,2019,1.0
91091,2020,665.0
91091,2020,1.0
91095,2017,1.0
91095,2018,6500.0
91095,2018,1.0
91095,2019,7000.0
91095,2019,1.0
91095,2020,2288.0
91095,2020,1.0
91098,2017,1.0
91098,2018,5300.0
91098,2018,1.0
91098,2019,12000.0
91098,2019,1.0
91098,2020,6000.0
91098,2020,1.0
91100,2018,200.0
91100,2018,1.0
91100,2019,1000.0
91100,2019,1.0
91100,2020,0.0
91100,2020,1.0
91101,2017,300.0
91101,2017,3.0
91101,2018,2050.0
91101,2018,3.0
91101,2019,1370.0
91101,2019,3.0
91101,2020,1081.0
91101,2020,3.0
92002,2011,2087.0
92002,2011,3.0
92002,2015,2750.0
92002,2015,3.0
92009,2011,172462.0
92009,2011,19.0
92009,2015,261522.0
92009,2015,21.0
92009,2017,191912.0
92009,2017,18.0
92009,2018,156455.0
92009,2018,21.0
92009,2019,182289.0
92009,2019,23.0
92009,2020,31839.0
92009,2020,18.0
92017,2015,1.0
92018,2011,1.0
92018,2015,1.0
92027,2011,1.0
92027,2015,1.0
92036,2011,1.0
92036,2015,2.0
92044,2011,1.0
92044,2015,1.0
92050,2011,79067.0
92050,2011,3.0
92050,2015,2.0
92050,2017,1.0
92050,2018,129539.0
92050,2018,2.0
92050,2019,82991.0
92050,2019,1.0
92050,2020,31336.0
92050,2020,1.0
92053,2011,1.0
92053,2015,1.0
92069,2011,1.0
92069,2015,1.0
92070,2011,1.0
92070,2015,2.0
92075,2019,200.0
92075,2019,1.0
92075,2020,0.0
92075,2020,1.0
92078,2011,1.0
92078,2015,1.0
92080,2011,2.0
92080,2015,2.0
92080,2017,2.0
92080,2018,4616.0
92080,2018,2.0
92080,2019,6907.0
92080,2019,2.0
92080,2020,1133.0
92080,2020,2.0
92084,2011,1.0
92098,2015,1.0
92100,2011,1.0
92100,2015,2.0
92106,2011,1.0
92106,2015,1.0
92109,2011,1.0
92109,2015,2.0
92109,2017,2.0
92109,2018,1200.0
92109,2018,2.0
92109,2019,781.0
92109,2019,2.0
92109,2020,123.0
92109,2020,2.0
92114,2011,2.0
92114,2015,2.0
92118,2011,14430.0
92118,2011,3.0
92118,2015,19000.0
92118,2015,3.0
92120,2011,1.0
92120,2015,1.0
92122,2011,1.0
92122,2015,1.0
93001,2011,2.0
93001,2015,2.0
93001,2017,2.0
93001,2018,4484.0
93001,2018,2.0
93001,2019,4490.0
93001,2019,2.0
93001,2020,1392.0
93001,2020,1.0
93009,2011,1.0
93009,2015,2.0
93009,2017,2.0
93009,2018,30.0
93009,2018,2.0
93009,2019,1.0
93009,2019,1.0
93009,2020,0.0
93009,2020,1.0
93011,2018,1000.0
93011,2018,1.0
93011,2019,450.0
93011,2019,1.0
93011,2020,115.0
93011,2020,1.0
93012,2011,1.0
93012,2015,1.0
93012,2017,1.0
93012,2018,800.0
93012,2018,1.0
93012,2019,200.0
93012,2019,1.0
93012,2020,200.0
93012,2020,1.0
93014,2011,1.0
93015,2011,1.0
93015,2015,1.0
93015,2017,1.0
93015,2018,1460.0
93015,2018,1.0
93015,2019,850.0
93015,2019,1.0
93015,2020,701.0
93015,2020,1.0
93016,2011,1.0
93016,2015,1.0
93016,2017,1.0
93016,2018,4510.0
93016,2018,1.0
93016,2019,3736.0
93016,2019,1.0
93016,2020,2549.0
93016,2020,1.0
93019,2011,1.0
93019,2015,1.0
93019,2017,1.0
93019,2018,3568.0
93019,2018,1.0
93019,2019,4802.0
93019,2019,1.0
93019,2020,4048.0
93019,2020,1.0
93024,2015,2.0
93024,2017,2.0
93024,2018,6169.0
93024,2018,2.0
93024,2019,2300.0
93024,2019,1.0
93024,2020,2340.0
93024,2020,1.0
93025,2011,2.0
93025,2015,2.0
93025,2017,1.0
93025,2018,4375.0
93025,2018,1.0
93025,2019,9811.0
93025,2019,2.0
93025,2020,1743.0
93025,2020,1.0
93026,2015,2.0
93026,2017,1.0
93026,2018,200.0
93026,2018,1.0
93026,2019,30.0
93026,2019,1.0
93026,2020,30.0
93026,2020,1.0
93027,2011,2.0
93027,2015,2.0
93027,2017,1.0
93027,2018,2800.0
93027,2018,1.0
93027,2019,5899.0
93027,2019,2.0
93027,2020,550.0
93027,2020,2.0
93030,2011,1.0
93030,2015,1.0
93031,2015,1.0
93031,2017,1.0
93031,2018,900.0
93031,2018,1.0
93031,2019,900.0
93031,2019,1.0
93031,2020,150.0
93031,2020,1.0
93033,2011,55405.0
93033,2011,5.0
93033,2015,40383.0
93033,2015,5.0
93033,2017,35210.0
93033,2017,5.0
93033,2018,55398.0
93033,2018,6.0
93033,2019,56366.0
93033,2019,7.0
93033,2020,16516.0
93033,2020,5.0
93037,2011,2.0
93037,2015,2.0
93037,2017,2.0
93037,2018,400.0
93037,2018,2.0
93037,2019,225.0
93037,2019,2.0
93037,2020,70.0
93037,2020,2.0
93038,2011,1.0
93038,2015,1.0
93038,2017,1.0
93038,2018,100.0
93038,2018,1.0
93038,2019,50.0
93038,2019,1.0
93038,2020,10.0
93038,2020,1.0
93041,2011,2.0
93041,2015,2741.0
93041,2015,3.0
93041,2017,2540.0
93041,2017,3.0
93041,2018,2172.0
93041,2018,3.0
93041,2019,7201.0
93041,2019,3.0
93041,2020,986.0
93041,2020,3.0
93042,2011,1.0
93042,2015,2.0
93042,2017,2.0
93042,2018,3800.0
93042,2018,3.0
93042,2019,3800.0
93042,2019,3.0
93042,2020,1700.0
93042,2020,3.0
93043,2015,2.0
93043,2017,1.0
93043,2018,50300.0
93043,2018,2.0
93043,2019,18643.0
93043,2019,2.0
93043,2020,8000.0
93043,2020,2.0
93050,2011,814.0
93050,2011,3.0
93050,2015,2.0
93050,2017,2.0
93050,2018,300.0
93050,2018,1.0
93050,2019,150.0
93050,2019,1.0
93050,2020,0.0
93050,2020,1.0
94002,2011,43000.0
94002,2011,3.0
94002,2015,50000.0
94002,2015,3.0
94002,2017,22500.0
94002,2017,3.0
94002,2018,2300.0
94002,2018,2.0
94002,2019,30000.0
94002,2019,2.0
94002,2020,15000.0
94002,2020,2.0
94012,2011,1.0
94012,2015,9194.0
94012,2015,3.0
94012,2017,2.0
94012,2018,7619.0
94012,2018,2.0
94012,2019,6670.0
94012,2019,2.0
94012,2020,18134.0
94012,2020,2.0
94019,2011,1.0
94022,2011,1.0
94022,2015,1.0
94022,2017,1.0
94022,2018,1000.0
94022,2018,1.0
94022,2019,1.0
94022,2020,200.0
94022,2020,1.0
94023,2011,2.0
94023,2015,1.0
94023,2017,13059.0
94023,2017,5.0
94023,2018,12550.0
94023,2018,3.0
94023,2019,16957.0
94023,2019,3.0
94023,2020,5282.0
94023,2020,1.0
94025,2015,2.0
94025,2017,1.0
94030,2011,1.0
94030,2015,1.0
94030,2017,1.0
94030,2018,200.0
94030,2018,1.0
94030,2019,200.0
94030,2019,1.0
94031,2011,1.0
94031,2015,1.0
94031,2017,1.0
94031,2018,700.0
94031,2018,1.0
94031,2019,400.0
94031,2019,1.0
94033,2011,1.0
94033,2015,1.0
94033,2017,1.0
94033,2018,0.0
94033,2018,1.0
94033,2019,10.0
94033,2019,1.0
94033,2020,0.0
94033,2020,1.0
94035,2011,1.0
94035,2015,1.0
94035,2017,1.0
94035,2018,13440.0
94035,2018,1.0
94035,2019,12878.0
94035,2019,1.0
94035,2020,10868.0
94035,2020,1.0
94043,2015,1.0
94043,2017,1.0
94043,2018,1000.0
94043,2018,1.0
94043,2019,400.0
94043,2019,1.0
94043,2020,2000.0
94043,2020,1.0
94047,2015,1.0
94047,2017,1.0
94047,2018,800.0
94047,2018,1.0
94047,2019,800.0
94047,2019,1.0
94047,2020,400.0
94047,2020,1.0
94048,2011,2.0
94048,2015,1.0
94048,2017,1.0
94048,2018,2500.0
94048,2018,2.0
94048,2019,2200.0
94048,2019,2.0
94048,2020,600.0
94048,2020,2.0
94051,2011,1.0
94051,2015,1.0
94051,2017,1.0
94051,2018,0.0
94051,2018,1.0
94051,2019,1.0
94052,2011,2.0
94052,2015,2.0
94052,2017,2.0
94052,2018,5465.0
94052,2018,2.0
94052,2019,7268.0
94052,2019,2.0
94052,2020,4160.0
94052,2020,2.0
95001,2011,1.0
95001,2015,1.0
95001,2017,1.0
95001,2018,24241.0
95001,2018,1.0
95001,2019,26123.0
95001,2019,2.0
95001,2020,10960.0
95001,2020,2.0
95004,2011,2.0
95004,2015,2.0
95004,2017,2.0
95004,2018,2600.0
95004,2018,2.0
95004,2019,8000.0
95004,2019,1.0
95006,2011,1.0
95006,2018,150.0
95006,2018,1.0
95006,2019,600.0
95006,2019,1.0
95006,2020,156.0
95006,2020,1.0
95012,2018,1000.0
95012,2018,1.0
95012,2019,2000.0
95012,2019,1.0
95014,2011,1.0
95014,2015,1.0
95017,2011,1.0
95017,2019,500.0
95017,2019,1.0
95017,2020,50.0
95017,2020,1.0
95018,2011,70181.0
95018,2011,4.0
95018,2015,179556.0
95018,2015,4.0
95018,2017,179070.0
95018,2017,4.0
95018,2018,148610.0
95018,2018,4.0
95018,2019,160897.0
95018,2019,4.0
95018,2020,39157.0
95018,2020,3.0
95019,2011,1.0
95019,2015,1.0
95019,2017,1.0
95019,2018,350.0
95019,2018,1.0
95019,2019,400.0
95019,2019,1.0
95019,2020,34.0
95019,2020,1.0
95020,2011,2.0
95020,2015,19182.0
95020,2015,3.0
95020,2017,18489.0
95020,2017,3.0
95020,2018,13496.0
95020,2018,3.0
95020,2019,21233.0
95020,2019,3.0
95020,2020,6239.0
95020,2020,3.0
95021,2011,1.0
95021,2015,1.0
95021,2017,1.0
95021,2018,4065.0
95021,2018,1.0
95021,2019,1656.0
95021,2019,1.0
95021,2020,1238.0
95021,2020,1.0
95024,2011,1.0
95024,2015,1.0
95024,2017,1.0
95024,2018,0.0
95024,2018,1.0
95024,2019,1.0
95024,2020,38.0
95024,2020,1.0
95026,2011,1.0
95026,2015,2.0
95026,2017,2.0
95026,2018,2322.0
95026,2018,2.0
95026,2019,3248.0
95026,2019,3.0
95026,2020,2023.0
95026,2020,2.0
95027,2011,1.0
95027,2015,1.0
95027,2018,0.0
95027,2018,1.0
95029,2015,1.0
95029,2017,1.0
95029,2018,2000.0
95029,2018,1.0
95029,2019,1.0
95029,2020,2000.0
95029,2020,1.0
95030,2011,1.0
95032,2011,1.0
95032,2015,1.0
95032,2017,1.0
95032,2018,500.0
95032,2018,1.0
95032,2020,0.0
95032,2020,1.0
95033,2017,1.0
95033,2018,440.0
95033,2018,1.0
95033,2019,800.0
95033,2019,1.0
95034,2011,1.0
95034,2019,550.0
95034,2019,1.0
95034,2020,0.0
95034,2020,1.0
95038,2011,1.0
95038,2015,2.0
95038,2017,10636.0
95038,2017,3.0
95038,2018,11378.0
95038,2018,4.0
95038,2019,9465.0
95038,2019,3.0
95038,2020,1793.0
95038,2020,2.0
95040,2011,1.0
95040,2015,1.0
95040,2018,4101.0
95040,2018,1.0
95040,2019,4686.0
95040,2019,1.0
95040,2020,1660.0
95040,2020,1.0
95041,2011,1.0
95041,2015,2.0
95041,2017,2.0
95041,2018,53000.0
95041,2018,2.0
95041,2019,56000.0
95041,2019,2.0
95041,2020,15500.0
95041,2020,2.0
95042,2019,100.0
95042,2019,1.0
95045,2011,1.0
95045,2015,1.0
95045,2017,1.0
95045,2018,3455.0
95045,2018,1.0
95045,2019,1.0
95049,2015,1.0
95049,2017,1.0
95049,2018,1000.0
95049,2018,1.0
95049,2019,500.0
95049,2019,1.0
95049,2020,50.0
95049,2020,1.0
95050,2019,1517.0
95050,2019,1.0
95050,2020,90.0
95050,2020,1.0
95051,2018,200.0
95051,2018,1.0
95051,2019,1000.0
95051,2019,1.0
95079,2011,32106.0
95079,2011,3.0
95079,2015,27144.0
95079,2015,4.0
95079,2017,32034.0
95079,2017,3.0
95079,2018,50839.0
95079,2018,5.0
95079,2019,49555.0
95079,2019,6.0
95079,2020,5523.0
95079,2020,3.0
95081,2011,2.0
95081,2015,2.0
95082,2011,2.0
95082,2015,1.0
95082,2017,2.0
95082,2018,8971.0
95082,2018,2.0
95082,2019,9302.0
95082,2019,2.0
95082,2020,2962.0
95082,2020,1.0
95087,2011,2.0
95087,2015,1807.0
95087,2015,5.0
95087,2017,2784.0
95087,2017,5.0
95087,2018,2361.0
95087,2018,5.0
95087,2019,1806.0
95087,2019,5.0
96004,2011,9763.0
96004,2011,3.0
96004,2015,31449.0
96004,2015,5.0
96004,2017,19509.0
96004,2017,4.0
96004,2018,35199.0
96004,2018,7.0
96004,2019,40700.0
96004,2019,7.0
96004,2020,10338.0
96004,2020,6.0
96012,2015,1.0
96012,2018,150000.0
96012,2018,1.0
96012,2019,1.0
96012,2020,5000.0
96012,2020,1.0
96020,2015,1.0
96020,2017,1.0
96028,2011,1.0
96028,2015,1.0
96028,2017,1.0
96028,2018,80.0
96028,2018,1.0
96028,2019,120.0
96028,2019,1.0
96028,2020,45.0
96028,2020,1.0
96031,2011,1.0
96033,2011,2.0
96033,2015,2.0
96033,2017,2.0
96033,2018,200.0
96033,2018,1.0
96033,2019,138.0
96033,2019,1.0
96035,2011,1.0
96035,2015,1.0
96035,2017,1.0
96035,2018,230.0
96035,2018,1.0
96035,2019,210.0
96035,2019,1.0
96035,2020,50.0
96035,2020,1.0
96038,2015,1.0
96038,2017,1.0
96038,2019,1000.0
96038,2019,1.0
96038,2020,750.0
96038,2020,1.0
96039,2015,1.0
96039,2017,1.0
96039,2018,700.0
96039,2018,1.0
96039,2019,1.0
96039,2020,350.0
96039,2020,1.0
96042,2018,351.0
96042,2018,1.0
96042,2019,1.0
96042,2020,150.0
96042,2020,1.0
96050,2011,1.0
96050,2015,1.0
96050,2017,1.0
96053,2015,1.0
96053,2017,1.0
96053,2018,200.0
96053,2018,1.0
96053,2019,200.0
96053,2019,1.0
96053,2020,50.0
96053,2020,1.0
96055,2011,1.0
96055,2015,1.0
96055,2017,1.0
96055,2018,1000.0
96055,2018,1.0
96055,2019,1000.0
96055,2019,1.0
96055,2020,250.0
96055,2020,1.0
96057,2018,400.0
96057,2018,1.0
96057,2019,500.0
96057,2019,1.0
96057,2020,150.0
96057,2020,1.0
96058,2015,1.0
96063,2011,2.0
96063,2015,1.0
96063,2017,1.0
96063,2018,5000.0
96063,2018,1.0
96063,2019,2000.0
96063,2019,1.0
96063,2020,30.0
96063,2020,1.0
96070,2015,1.0
96070,2017,1.0
96070,2018,3842.0
96070,2018,1.0
96076,2018,1997.0
96076,2018,1.0
96076,2019,1360.0
96076,2019,1.0
96076,2020,700.0
96076,2020,1.0
96081,2019,1.0
96081,2020,1.0
96081,2020,1.0
96082,2011,1.0
96082,2015,1.0
96082,2017,1.0
96082,2018,1000.0
96082,2018,1.0
96082,2019,800.0
96082,2019,1.0
96082,2020,300.0
96082,2020,1.0
96088,2019,5000.0
96088,2019,1.0
96088,2020,2748.0
96088,2020,1.0
97001,2011,1.0
97001,2015,1.0
97001,2017,1.0
97001,2018,700.0
97001,2018,1.0
97001,2019,730.0
97001,2019,1.0
97001,2020,420.0
97001,2020,2.0
97007,2011,1.0
97013,2011,1.0
97013,2015,1.0
97013,2017,1.0
97014,2018,400.0
97014,2018,1.0
97014,2020,70.0
97014,2020,1.0
97023,2018,0.0
